index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
6666	2.227	6.516	0.615	1.798	0.005	0	0.276	1	3.619	466	2.926	1
6667	3.804	10.324	0.422	1.146	0.005	0	0.111	1	9.04	486	2.714	1
6668	2.004	3.695	0.277	0.51	0.005	0	0.138	1	7.255	482	1.844	1
6669	1.328	3.384	0.162	0.413	0.005	0	0.122	1	8.219	466	2.548	1
6670	3.426	8.716	0.668	1.7	0.005	0	0.195	1	5.123	489	2.544	1
6671	3.923	10.372	0.4	1.058	0.005	0	0.102	1	9.843	486	2.644	1
6672	3.122	8.42	0.378	1.019	0.005	0	0.121	1	8.273	497	2.697	1
6673	4.611	11.952	1.277	3.311	0.005	0	0.277	1	3.606	471	2.592	1
6674	1.295	2.677	0.931	1.925	0.005	0	0.719	1	1.39	482	2.067	1
6675	2.578	6.87	0.34	0.907	0.005	0	0.132	1	7.6	476	2.665	1
6676	2.869	7.752	0.468	1.264	0.005	0	0.163	1	6.139	487	2.702	1
6677	3.987	7.719	0.407	0.787	0.005	0	0.102	1	9.761	489	1.936	1
6678	2.188	3.792	0.392	0.679	0.005	0	0.179	1	5.595	485	1.733	1
6679	1.516	4.146	0.159	0.435	0.005	0	0.105	1	9.555	488	2.735	1
6680	4.893	7.985	2.001	3.266	0.005	0	0.409	1	2.446	490	1.632	1
6681	2.581	5.518	0.498	1.065	0.005	0	0.193	1	5.19	484	2.138	1
6682	4.877	11.978	0.517	1.27	0.005	0	0.106	1	9.432	478	2.456	1
6683	4.501	11.793	2.818	7.382	0.005	0	0.626	1	1.597	472	2.62	1
6684	2.438	5.093	0.3	0.626	0.005	0	0.123	1	8.101	479	2.089	1
6685	4.218	6.858	0.62	1.008	0.005	0	0.147	1	6.803	471	1.626	1
6686	2.916	7.509	0.359	0.924	0.005	0	0.123	1	8.157	455	2.575	1
6687	3.742	10.938	2.062	6.027	0.005	0	0.551	1	1.815	485	2.923	1
6688	4.179	8.864	0.585	1.241	0.005	0	0.14	1	7.148	458	2.121	1
6689	2.625	4.158	0.318	0.503	0.005	0	0.121	1	8.275	477	1.584	1
6690	1.655	4.614	0.223	0.623	0.005	0	0.135	1	7.41	471	2.788	1
6691	2.157	6.238	0.356	1.029	0.005	0	0.165	1	6.079	480	2.892	1
6692	1.401	2.487	0.188	0.333	0.005	0	0.134	1	7.486	499	1.775	1
6693	3.969	11.387	1.453	4.168	0.005	0	0.366	1	2.732	462	2.869	1
6694	2.066	3.905	0.347	0.656	0.005	0	0.168	1	5.96	486	1.89	1
6695	1.337	3.351	0.607	1.521	0.005	0	0.454	1	2.201	496	2.506	1
6696	3.937	8.827	0.421	0.944	0.005	0	0.107	1	9.352	496	2.242	1
6697	1.522	4.528	0.166	0.494	0.005	0	0.109	1	9.193	460	2.975	1
6698	2.443	3.73	0.283	0.433	0.005	0	0.116	1	8.658	491	1.527	1
6699	2.003	5.666	1.727	4.884	0.005	0	0.862	1	1.16	480	2.829	1
6700	1.818	2.896	0.284	0.452	0.005	0	0.156	1	6.429	470	1.593	1
6701	1.853	4.66	0.876	2.204	0.005	0	0.473	1	2.113	451	2.515	1
6702	4.047	6.544	2.396	3.874	0.005	0	0.592	1	1.69	474	1.617	1
6703	3.528	7.215	1.203	2.46	0.005	0	0.341	1	2.935	461	2.045	1
6704	2.614	7.834	2.366	7.09	0.005	0	0.905	1	1.105	479	2.997	1
6705	3.88	11.333	1.005	2.935	0.005	0	0.259	1	3.868	464	2.921	1
6706	4.993	9.067	0.589	1.07	0.005	0	0.118	1	8.439	481	1.816	1
6707	3.877	10.134	0.554	1.449	0.005	0	0.143	1	6.97	491	2.614	1
6708	4.755	8.763	0.537	0.99	0.005	0	0.113	1	8.818	464	1.843	1
6709	1.619	4.579	0.217	0.614	0.005	0	0.134	1	7.49	488	2.828	1
6710	3.473	6.172	0.493	0.876	0.005	0	0.142	1	7.044	472	1.777	1
6711	1.501	4.405	0.224	0.656	0.005	0	0.149	1	6.693	461	2.935	1
6712	4.999	12.842	1.735	4.456	0.005	0	0.347	1	2.884	491	2.569	1
6713	1.559	2.787	0.296	0.53	0.005	0	0.19	1	5.262	492	1.788	1
6714	3.855	6.052	1.126	1.767	0.005	0	0.292	1	3.423	485	1.57	1
6715	1.338	2.123	0.874	1.386	0.005	0	0.653	1	1.532	453	1.587	1
6716	2.349	6.112	0.308	0.801	0.005	0	0.131	1	7.627	469	2.602	1
6717	4.059	10.176	0.633	1.587	0.005	0	0.156	1	6.403	481	2.507	1
6718	3.472	8.451	0.385	0.938	0.005	0	0.111	1	8.989	490	2.434	1
6719	4.876	11.156	0.605	1.383	0.005	0	0.124	1	8.039	463	2.288	1
6720	2.583	5.546	0.483	1.037	0.005	0	0.187	1	5.34	462	2.147	1
6721	1.86	4.708	0.491	1.243	0.005	0	0.264	1	3.791	475	2.531	1
6722	1.614	3.604	0.163	0.364	0.005	0	0.101	1	9.875	477	2.233	1
6723	3.715	10.135	0.62	1.693	0.005	0	0.167	1	6.006	479	2.728	1
6724	2.798	4.393	0.504	0.791	0.005	0	0.18	1	5.547	480	1.57	1
6725	3.959	11.323	0.586	1.676	0.005	0	0.148	1	6.759	490	2.86	1
6726	1.871	3.598	0.271	0.522	0.005	0	0.145	1	6.915	482	1.923	1
6727	2.735	6.001	1.171	2.568	0.005	0	0.428	1	2.337	452	2.194	1
6728	1.786	4.892	1.554	4.256	0.005	0	0.87	1	1.149	460	2.739	1
6729	4.397	6.679	1.236	1.877	0.005	0	0.281	1	3.558	470	1.519	1
6730	4.59	10.309	0.666	1.495	0.005	0	0.145	1	6.903	496	2.246	1
6731	3.088	9.063	0.488	1.432	0.005	0	0.158	1	6.336	475	2.935	1
6732	4.998	7.562	0.53	0.802	0.005	0	0.106	1	9.459	495	1.513	1
6733	3.879	9.356	0.465	1.123	0.005	0	0.12	1	8.334	498	2.412	1
6734	3.656	8.464	0.417	0.965	0.005	0	0.114	1	8.777	466	2.315	1
6735	2.063	4.784	0.272	0.631	0.005	0	0.132	1	7.573	454	2.319	1
6736	2.108	5.595	0.348	0.923	0.005	0	0.165	1	6.052	462	2.654	1
6737	2.96	4.73	0.702	1.121	0.005	0	0.237	1	4.222	478	1.598	1
6738	3.248	9.572	1.452	4.279	0.005	0	0.447	1	2.235	496	2.947	1
6739	3.504	9.177	0.515	1.349	0.005	0	0.147	1	6.792	496	2.619	1
6740	3.398	10.034	0.513	1.515	0.005	0	0.151	1	6.61	452	2.953	1
6741	1.748	3.753	0.538	1.156	0.005	0	0.308	1	3.246	455	2.147	1
6742	3.271	6.042	0.337	0.622	0.005	0	0.103	1	9.747	481	1.847	1
6743	4.133	10.771	0.554	1.443	0.005	0	0.134	1	7.447	455	2.606	1
6744	1.941	4.356	0.318	0.714	0.005	0	0.164	1	6.103	469	2.244	1
6745	2.258	3.606	0.332	0.53	0.005	0	0.147	1	6.812	450	1.597	1
6746	4.908	9.988	3.254	6.622	0.005	0	0.663	1	1.508	487	2.035	1
6747	3.119	7.036	0.327	0.739	0.005	0	0.105	1	9.569	469	2.256	1
6748	2.947	7.871	0.861	2.298	0.005	0	0.292	1	3.42	497	2.671	1
6749	2.988	5.88	2.211	4.351	0.005	0	0.74	1	1.351	470	1.968	1
6750	3.996	9.307	0.4	0.931	0.005	0	0.1	1	9.989	480	2.329	1
6751	2.807	8.261	0.949	2.792	0.005	0	0.338	1	2.96	488	2.943	1
6752	1.341	2.918	0.759	1.652	0.005	0	0.566	1	1.766	456	2.176	1
6753	1.573	2.737	0.296	0.515	0.005	0	0.188	1	5.314	486	1.74	1
6754	4.719	11.746	1.746	4.346	0.005	0	0.37	1	2.703	453	2.489	1
6755	4.955	13.022	0.788	2.07	0.005	0	0.159	1	6.302	497	2.628	1
6756	4.45	9.67	0.521	1.131	0.005	0	0.117	1	8.538	478	2.173	1
6757	4.452	10.44	0.824	1.931	0.005	0	0.185	1	5.412	457	2.345	1
6758	3.785	5.765	2.468	3.759	0.005	0	0.652	1	1.534	499	1.523	1
6759	1.145	2.173	0.353	0.669	0.005	0	0.308	1	3.248	489	1.898	1
6760	2.37	4.086	0.429	0.74	0.005	0	0.181	1	5.538	454	1.724	1
6761	4.701	10.629	2.473	5.591	0.005	0	0.526	1	1.9	468	2.261	1
6762	4.913	11.157	3.11	7.062	0.005	0	0.633	1	1.58	476	2.271	1
6763	3.784	6.773	0.416	0.745	0.005	0	0.11	1	9.128	481	1.79	1
6764	1.862	5.143	0.382	1.054	0.005	0	0.205	1	4.877	471	2.762	1
6765	1.228	2.606	0.178	0.378	0.005	0	0.145	1	6.873	485	2.122	1
6766	4.783	11.427	0.832	1.988	0.005	0	0.174	1	5.733	456	2.389	1
6767	1.455	2.344	0.285	0.459	0.005	0	0.196	1	5.1	458	1.611	1
6768	1.43	3.514	0.159	0.39	0.005	0	0.111	1	9.006	489	2.457	1
6769	2.658	4.885	0.603	1.109	0.005	0	0.227	1	4.412	465	1.838	1
6770	3.605	6.28	0.512	0.892	0.005	0	0.142	1	7.064	454	1.742	1
6771	3.218	6.928	0.344	0.741	0.005	0	0.107	1	9.321	473	2.153	1
6772	3.753	10.696	0.518	1.476	0.005	0	0.138	1	7.227	455	2.85	1
6773	3.296	8.184	0.419	1.039	0.005	0	0.127	1	7.882	459	2.483	1
6774	1.596	2.866	0.222	0.398	0.005	0	0.139	1	7.22	456	1.796	1
6775	4.27	10.961	0.692	1.776	0.005	0	0.162	1	6.155	453	2.567	1
6776	2.583	6.786	0.602	1.581	0.005	0	0.233	1	4.295	467	2.627	1
6777	3.305	8.276	0.704	1.763	0.005	0	0.213	1	4.702	464	2.504	1
6778	3.147	8.28	0.315	0.828	0.005	0	0.1	1	9.985	490	2.631	1
6779	2.79	4.336	1.275	1.982	0.005	0	0.457	1	2.19	481	1.554	1
6780	2.071	5.02	0.657	1.591	0.005	0	0.317	1	3.151	480	2.424	1
6781	2.939	5.778	0.361	0.711	0.005	0	0.123	1	8.12	469	1.966	1
6782	3.591	10.349	2.808	8.093	0.005	0	0.782	1	1.279	464	2.882	1
6783	3.406	10.061	2.371	7.002	0.005	0	0.696	1	1.437	494	2.954	1
6784	1.46	2.892	0.454	0.899	0.005	0	0.311	1	3.212	487	1.981	1
6785	3.997	8.761	1.523	3.338	0.005	0	0.381	1	2.624	491	2.192	1
6786	4.828	10.882	1.067	2.405	0.005	0	0.221	1	4.521	466	2.254	1
6787	4.639	13.666	4.189	12.34	0.005	0	0.903	1	1.108	471	2.946	1
6788	2.055	3.175	0.292	0.451	0.005	0	0.142	1	7.045	469	1.545	1
6789	4.46	7.667	0.812	1.395	0.005	0	0.182	1	5.494	498	1.719	1
6790	3.055	8.569	0.37	1.037	0.005	0	0.121	1	8.246	450	2.805	1
6791	2.842	7.114	1.228	3.073	0.005	0	0.432	1	2.314	453	2.503	1
6792	4.333	8.133	2.344	4.4	0.005	0	0.541	1	1.848	467	1.877	1
6793	3.326	8.122	0.392	0.958	0.005	0	0.118	1	8.494	465	2.442	1
6794	2.569	7.414	0.671	1.935	0.005	0	0.261	1	3.828	488	2.886	1
6795	4.048	8.849	0.502	1.097	0.005	0	0.124	1	8.049	459	2.186	1
6796	1.031	2.033	0.13	0.256	0.005	0	0.126	1	7.943	488	1.972	1
6797	1.644	4.01	1.634	3.986	0.005	0	0.994	1	1.006	469	2.439	1
6798	1.778	2.944	0.432	0.715	0.005	0	0.243	1	4.118	465	1.656	1
6799	3.811	7.748	1.254	2.549	0.005	0	0.329	1	3.038	492	2.033	1
6800	3.889	6.607	0.447	0.76	0.005	0	0.115	1	8.71	494	1.699	1
6801	3.929	10.113	0.534	1.375	0.005	0	0.136	1	7.369	463	2.574	1
6802	4.987	10.278	1.401	2.888	0.005	0	0.281	1	3.555	490	2.061	1
6803	3.886	9.198	0.579	1.371	0.005	0	0.149	1	6.709	470	2.367	1
6804	4.257	10.975	1.396	3.6	0.005	0	0.328	1	3.05	492	2.578	1
6805	2.677	7.667	0.784	2.246	0.005	0	0.293	1	3.41	490	2.864	1
6806	1.971	4.305	1.654	3.612	0.005	0	0.839	1	1.192	473	2.184	1
6807	3.203	7.268	0.432	0.981	0.005	0	0.135	1	7.41	478	2.269	1
6808	2.109	6.135	0.561	1.632	0.005	0	0.266	1	3.755	468	2.909	1
6809	4.702	10.603	0.545	1.23	0.005	0	0.116	1	8.618	460	2.255	1
6810	3.845	9.543	0.781	1.937	0.005	0	0.203	1	4.936	476	2.482	1
6811	1.207	3.537	0.126	0.368	0.005	0	0.104	1	9.597	496	2.93	1
6812	3.296	7.871	0.659	1.574	0.005	0	0.2	1	5.002	451	2.388	1
6813	4.858	8.764	0.617	1.113	0.005	0	0.127	1	7.863	467	1.804	1
6814	3.889	7.004	0.513	0.925	0.005	0	0.132	1	7.554	471	1.801	1
6815	2.623	6.859	0.897	2.346	0.005	0	0.342	1	2.928	467	2.615	1
6816	2.078	5.37	0.264	0.682	0.005	0	0.127	1	7.873	477	2.584	1
6817	3.228	8.235	1.078	2.75	0.005	0	0.334	1	2.994	497	2.551	1
6818	3.798	9.579	0.858	2.165	0.005	0	0.226	1	4.419	482	2.522	1
6819	1.762	3.605	1.288	2.635	0.005	0	0.731	1	1.368	462	2.046	1
6820	4.677	12.24	3.162	8.274	0.005	0	0.676	1	1.479	494	2.617	1
6821	1.771	3.838	0.246	0.533	0.005	0	0.139	1	7.215	452	2.167	1
6822	1.997	3.734	0.475	0.889	0.005	0	0.238	1	4.21	493	1.87	1
6823	2.892	8.456	2.768	8.092	0.005	0	0.957	1	1.045	485	2.924	1
6824	2.16	4.018	0.473	0.88	0.005	0	0.219	1	4.574	499	1.86	1
6825	4.901	12.547	0.642	1.644	0.005	0	0.131	1	7.654	466	2.56	1
6826	2.767	4.33	0.44	0.688	0.005	0	0.159	1	6.28	470	1.565	1
6827	4.86	10.804	3.096	6.882	0.005	0	0.637	1	1.57	459	2.223	1
6828	1.472	3.589	0.303	0.739	0.005	0	0.206	1	4.846	478	2.438	1
6829	2.987	4.74	0.308	0.488	0.005	0	0.103	1	9.671	480	1.587	1
6830	4.738	8.012	0.55	0.929	0.005	0	0.116	1	8.636	490	1.691	1
6831	1.415	3.293	0.212	0.494	0.005	0	0.15	1	6.652	474	2.327	1
6832	3.898	6.56	0.507	0.853	0.005	0	0.13	1	7.682	479	1.683	1
6833	2.88	6.333	0.291	0.64	0.005	0	0.101	1	9.898	494	2.199	1
6834	1.47	3.219	1.038	2.273	0.005	0	0.706	1	1.416	490	2.19	1
6835	4.382	13.098	0.714	2.135	0.005	0	0.163	1	6.13	482	2.989	1
6836	1.227	3.439	0.162	0.454	0.005	0	0.132	1	7.601	475	2.803	1
6837	4.291	8.475	0.935	1.848	0.005	0	0.218	1	4.581	476	1.975	1
6838	3.649	8.4	1.741	4.007	0.005	0	0.477	1	2.095	490	2.302	1
6839	4.596	8.452	0.529	0.972	0.005	0	0.115	1	8.73	476	1.839	1
6840	1.424	3.334	0.993	2.324	0.005	0	0.697	1	1.434	458	2.341	1
6841	4.402	9.949	3.993	9.024	0.005	0	0.907	1	1.103	484	2.26	1
6842	4.698	12.835	1.236	3.376	0.005	0	0.263	1	3.797	466	2.732	1
6843	4.873	10.867	1.842	4.108	0.005	0	0.378	1	2.648	485	2.23	1
6844	3.898	8.576	1.902	4.185	0.005	0	0.488	1	2.051	488	2.2	1
6845	1.492	4.273	0.185	0.53	0.005	0	0.124	1	8.062	479	2.864	1
6846	4.896	10.854	0.901	1.997	0.005	0	0.184	1	5.435	484	2.217	1
6847	4.838	9.947	0.997	2.049	0.005	0	0.206	1	4.866	486	2.056	1
6848	1.427	2.219	0.278	0.433	0.005	0	0.195	1	5.127	470	1.555	1
6849	1.69	2.92	0.23	0.397	0.005	0	0.136	1	7.342	457	1.728	1
6850	2.386	5.886	0.282	0.695	0.005	0	0.118	1	8.498	482	2.467	1
6851	4.833	9.676	0.701	1.403	0.005	0	0.145	1	6.88	485	2.002	1
6852	3.202	5.098	0.432	0.688	0.005	0	0.135	1	7.427	463	1.592	1
6853	2.898	8.088	0.383	1.068	0.005	0	0.132	1	7.548	470	2.791	1
6854	3.854	11.458	3.496	10.392	0.005	0	0.907	1	1.103	454	2.973	1
6855	1.177	2.322	0.786	1.551	0.005	0	0.668	1	1.498	467	1.973	1
6856	4.07	8.116	0.639	1.274	0.005	0	0.157	1	6.385	485	1.994	1
6857	3.408	7.753	0.559	1.271	0.005	0	0.164	1	6.089	474	2.275	1
6858	1.505	3.225	0.367	0.787	0.005	0	0.244	1	4.092	485	2.143	1
6859	2.952	5.91	0.546	1.093	0.005	0	0.185	1	5.417	482	2.002	1
6860	2.935	5.744	0.311	0.609	0.005	0	0.106	1	9.407	453	1.957	1
6861	1.14	3.142	0.18	0.496	0.005	0	0.158	1	6.329	453	2.756	1
6862	2.597	4.68	0.408	0.735	0.005	0	0.157	1	6.366	499	1.802	1
6863	2.67	5.663	0.318	0.674	0.005	0	0.119	1	8.414	466	2.121	1
6864	3.15	6.769	0.444	0.954	0.005	0	0.141	1	7.115	468	2.149	1
6865	2.077	5.527	0.241	0.641	0.005	0	0.116	1	8.613	497	2.661	1
6866	4.226	7.7	3.533	6.437	0.005	0	0.836	1	1.196	456	1.822	1
6867	2.355	5.452	0.264	0.611	0.005	0	0.112	1	8.937	485	2.315	1
6868	3.541	7.9	0.648	1.446	0.005	0	0.183	1	5.468	475	2.231	1
6869	2.657	4.854	0.356	0.65	0.005	0	0.134	1	7.488	494	1.827	1
6870	3.149	4.894	0.315	0.489	0.005	0	0.1	1	9.995	494	1.554	1
6871	3.454	8.335	0.846	2.042	0.005	0	0.245	1	4.074	473	2.413	1
6872	2.84	7.18	1.775	4.488	0.005	0	0.625	1	1.6	471	2.528	1
6873	4.012	8.674	0.441	0.954	0.005	0	0.11	1	9.072	484	2.162	1
6874	1.333	2.465	0.137	0.254	0.005	0	0.103	1	9.719	472	1.849	1
6875	2.695	7.179	0.429	1.141	0.005	0	0.159	1	6.288	459	2.664	1
6876	3.531	6.568	0.565	1.051	0.005	0	0.16	1	6.232	489	1.86	1
6877	4.994	9.598	2.177	4.185	0.005	0	0.436	1	2.293	465	1.922	1
6878	2.892	8.341	0.659	1.902	0.005	0	0.228	1	4.383	492	2.884	1
6879	2.477	4.042	0.609	0.994	0.005	0	0.246	1	4.07	471	1.632	1
6880	1.39	2.114	0.352	0.535	0.005	0	0.253	1	3.959	464	1.521	1
6881	2.615	4.056	0.711	1.103	0.005	0	0.272	1	3.672	462	1.551	1
6882	4.026	7.722	1.401	2.687	0.005	0	0.348	1	2.871	451	1.918	1
6883	3.246	9.602	0.422	1.248	0.005	0	0.13	1	7.715	458	2.958	1
6884	4.938	11.708	0.716	1.698	0.005	0	0.145	1	6.916	468	2.371	1
6885	3.424	8.95	1.767	4.618	0.005	0	0.516	1	1.938	481	2.614	1
6886	3.953	5.973	1.091	1.649	0.005	0	0.276	1	3.618	452	1.511	1
6887	4.734	10.495	2.547	5.646	0.005	0	0.538	1	1.859	466	2.217	1
6888	3.502	9.553	0.725	1.977	0.005	0	0.207	1	4.828	478	2.728	1
6889	2.667	5.606	0.525	1.104	0.005	0	0.197	1	5.075	477	2.102	1
6890	2.951	5.061	0.508	0.87	0.005	0	0.172	1	5.805	483	1.715	1
6891	3.468	8.146	1.03	2.419	0.005	0	0.297	1	3.362	488	2.349	1
6892	2.395	6.023	0.362	0.909	0.005	0	0.151	1	6.632	496	2.515	1
6893	1.035	2.053	0.385	0.764	0.005	0	0.372	1	2.691	465	1.984	1
6894	3.967	6.768	1.876	3.201	0.005	0	0.473	1	2.113	486	1.706	1
6895	2.503	6.162	0.398	0.98	0.005	0	0.159	1	6.305	489	2.462	1
6896	2.43	4.807	0.829	1.639	0.005	0	0.341	1	2.929	458	1.978	1
6897	3.866	11.037	1.508	4.304	0.005	0	0.39	1	2.562	460	2.855	1
6898	4.272	6.656	0.889	1.384	0.005	0	0.208	1	4.797	460	1.558	1
6899	3.713	9.817	2.993	7.913	0.005	0	0.806	1	1.24	460	2.644	1
6900	1.722	3.446	0.763	1.527	0.005	0	0.443	1	2.256	477	2.001	1
6901	4.256	6.444	0.979	1.482	0.005	0	0.23	1	4.347	484	1.514	1
6902	1.103	2.164	0.174	0.342	0.005	0	0.158	1	6.324	455	1.962	1
6903	3.388	9.08	0.468	1.253	0.005	0	0.138	1	7.245	474	2.68	1
6904	3.754	5.845	1.006	1.566	0.005	0	0.268	1	3.727	493	1.557	1
6905	3.173	9.005	1.149	3.26	0.005	0	0.362	1	2.759	470	2.838	1
6906	1.237	2.321	0.14	0.262	0.005	0	0.113	1	8.843	498	1.876	1
6907	2.88	5.518	1.806	3.46	0.005	0	0.627	1	1.595	477	1.916	1
6908	4.144	10.157	0.51	1.249	0.005	0	0.123	1	8.117	486	2.451	1
6909	2.248	4.737	0.31	0.654	0.005	0	0.138	1	7.26	490	2.107	1
6910	1.875	5.449	0.253	0.736	0.005	0	0.135	1	7.383	499	2.906	1
6911	4.733	13.659	0.492	1.421	0.005	0	0.104	1	9.587	475	2.886	1
6912	3.087	8.573	0.892	2.478	0.005	0	0.289	1	3.457	486	2.777	1
6913	4.85	11.708	0.514	1.241	0.005	0	0.106	1	9.459	464	2.414	1
6914	1.474	4.07	0.19	0.525	0.005	0	0.129	1	7.729	484	2.761	1
6915	4.725	11.071	2.485	5.823	0.005	0	0.526	1	1.902	460	2.343	1
6916	1.211	3.503	0.203	0.589	0.005	0	0.168	1	5.956	480	2.893	1
6917	2.692	6.385	0.447	1.06	0.005	0	0.166	1	6.032	452	2.372	1
6918	2.26	5.019	0.603	1.34	0.005	0	0.267	1	3.742	450	2.221	1
6919	2.848	7.134	0.356	0.892	0.005	0	0.125	1	7.977	491	2.505	1
6920	1.174	3.373	0.144	0.415	0.005	0	0.123	1	8.109	455	2.873	1
6921	2.984	8.8	2.787	8.219	0.005	0	0.934	1	1.071	456	2.949	1
6922	3.596	9.587	0.388	1.035	0.005	0	0.108	1	9.272	460	2.666	1
6923	2.952	8.617	1.246	3.636	0.005	0	0.422	1	2.369	475	2.919	1
6924	3.401	7.339	0.782	1.688	0.005	0	0.23	1	4.339	463	2.158	1
6925	4.987	11.605	0.578	1.346	0.005	0	0.116	1	8.594	470	2.327	1
6926	3.096	5.694	0.598	1.099	0.005	0	0.193	1	5.184	465	1.839	1
6927	1.016	1.745	0.137	0.236	0.005	0	0.135	1	7.419	457	1.718	1
6928	4.548	7.24	1.219	1.94	0.005	0	0.268	1	3.737	480	1.592	1
6929	3.638	5.944	3.212	5.249	0.005	0	0.883	1	1.133	480	1.634	1
6930	2.533	6.616	0.76	1.985	0.005	0	0.3	1	3.331	498	2.612	1
6931	4.406	13.029	1.965	5.811	0.005	0	0.446	1	2.24	493	2.957	1
6932	3.263	8.905	0.411	1.122	0.005	0	0.126	1	7.961	462	2.729	1
6933	1.559	3.026	0.26	0.505	0.005	0	0.167	1	5.987	489	1.941	1
6934	2.069	4.465	0.288	0.621	0.005	0	0.139	1	7.208	472	2.158	1
6935	2.68	5.81	0.324	0.703	0.005	0	0.121	1	8.253	497	2.168	1
6936	1.927	3.164	0.27	0.443	0.005	0	0.14	1	7.126	496	1.642	1
6937	3.812	11.123	0.496	1.446	0.005	0	0.13	1	7.698	475	2.918	1
6938	2.539	6.711	0.264	0.698	0.005	0	0.104	1	9.65	488	2.643	1
6939	4.827	11.286	1.738	4.063	0.005	0	0.36	1	2.777	475	2.338	1
6940	1.436	3.36	0.33	0.773	0.005	0	0.23	1	4.34	464	2.34	1
6941	4.18	8.051	1.333	2.568	0.005	0	0.319	1	3.137	485	1.926	1
6942	4.542	10.065	0.572	1.268	0.005	0	0.126	1	7.956	497	2.216	1
6943	2.025	5.22	0.826	2.13	0.005	0	0.408	1	2.449	451	2.578	1
6944	4.77	12.703	0.52	1.385	0.005	0	0.109	1	9.157	453	2.663	1
6945	4.015	7.115	1.702	3.017	0.005	0	0.424	1	2.357	472	1.772	1
6946	3.355	7.555	0.533	1.201	0.005	0	0.159	1	6.29	493	2.252	1
6947	3.719	9.498	0.547	1.396	0.005	0	0.147	1	6.817	485	2.554	1
6948	1.842	4.237	0.269	0.619	0.005	0	0.146	1	6.841	493	2.3	1
6949	4.779	12.043	0.679	1.71	0.005	0	0.142	1	7.065	499	2.52	1
6950	4.238	12.066	0.865	2.461	0.005	0	0.204	1	4.904	499	2.847	1
6951	3.538	9.199	0.548	1.426	0.005	0	0.155	1	6.439	458	2.6	1
6952	2.621	5.989	0.493	1.126	0.005	0	0.188	1	5.315	453	2.285	1
6953	1.315	2.506	0.158	0.301	0.005	0	0.12	1	8.328	476	1.906	1
6954	3.541	9.476	0.397	1.061	0.005	0	0.112	1	8.941	464	2.676	1
6955	4.14	12.242	2.082	6.158	0.005	0	0.503	1	1.99	490	2.957	1
6956	3.98	11.096	0.454	1.265	0.005	0	0.114	1	8.779	470	2.788	1
6957	1.806	4.528	0.278	0.697	0.005	0	0.154	1	6.506	471	2.507	1
6958	3.012	7.717	0.376	0.965	0.005	0	0.125	1	8.014	450	2.562	1
6959	4.015	7.448	0.671	1.244	0.005	0	0.167	1	5.977	493	1.855	1
6960	4.879	8.099	0.99	1.644	0.005	0	0.203	1	4.93	467	1.66	1
6961	4.183	7.642	0.452	0.825	0.005	0	0.108	1	9.264	455	1.827	1
6962	2.422	4.815	0.899	1.786	0.005	0	0.371	1	2.698	495	1.988	1
6963	1.739	3.61	0.355	0.736	0.005	0	0.204	1	4.901	474	2.076	1
6964	4.769	11.326	2.065	4.904	0.005	0	0.433	1	2.312	459	2.375	1
6965	4.178	7.6	0.823	1.497	0.005	0	0.197	1	5.076	480	1.819	1
6966	3.794	5.953	1.176	1.845	0.005	0	0.31	1	3.227	472	1.569	1
6967	2.552	4.55	0.291	0.519	0.005	0	0.114	1	8.764	455	1.783	1
6968	2.545	4.357	0.57	0.976	0.005	0	0.224	1	4.458	490	1.712	1
6969	4.514	11.393	3.562	8.989	0.005	0	0.789	1	1.267	453	2.524	1
6970	4.904	7.449	2.241	3.404	0.005	0	0.457	1	2.19	490	1.519	1
6971	2.542	5.359	0.267	0.563	0.005	0	0.105	1	9.504	483	2.108	1
6972	1.099	3.243	0.177	0.522	0.005	0	0.161	1	6.202	460	2.951	1
6973	4.345	7.608	0.778	1.362	0.005	0	0.179	1	5.575	468	1.751	1
6974	1.434	2.693	0.455	0.854	0.005	0	0.317	1	3.155	488	1.878	1
6975	4.993	9.137	1.263	2.312	0.005	0	0.253	1	3.956	493	1.83	1
6976	1.634	2.525	0.203	0.313	0.005	0	0.124	1	8.093	452	1.545	1
6977	4.255	12.02	1.387	3.919	0.005	0	0.326	1	3.066	499	2.825	1
6978	4.13	9.206	1.239	2.762	0.005	0	0.3	1	3.331	479	2.229	1
6979	2.171	5.606	0.304	0.785	0.005	0	0.14	1	7.143	469	2.582	1
6980	1.01	2.321	0.274	0.629	0.005	0	0.271	1	3.692	476	2.298	1
6981	3.708	9.867	0.623	1.658	0.005	0	0.168	1	5.963	451	2.661	1
6982	4.258	10.654	2.074	5.188	0.005	0	0.487	1	2.052	469	2.502	1
6983	1.677	4.244	0.275	0.696	0.005	0	0.164	1	6.087	481	2.531	1
6984	4.393	12.735	2.227	6.457	0.005	0	0.507	1	1.973	461	2.899	1
6985	3.034	5.783	1.317	2.51	0.005	0	0.434	1	2.303	474	1.906	1
6986	2.978	8.708	1.921	5.617	0.005	0	0.645	1	1.551	476	2.924	1
6987	2.381	4.386	0.286	0.526	0.005	0	0.12	1	8.32	498	1.842	1
6988	2.461	6.465	0.773	2.03	0.005	0	0.314	1	3.183	498	2.627	1
