index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
1091	2.648	6.662	0.275	0.693	0.005	0	0.104	1	9.573	467	2.516	1
1092	1.055	3.151	0.943	2.817	0.005	0	0.894	1	1.118	469	2.987	1
1093	4.45	8.224	0.458	0.847	0.005	0	0.103	1	9.751	450	1.848	1
1094	4.987	14.108	0.708	2.003	0.005	0	0.142	1	7.051	499	2.829	1
1095	1.851	4.774	0.322	0.831	0.005	0	0.174	1	5.761	489	2.579	1
1096	2.595	7.245	0.849	2.369	0.005	0	0.327	1	3.062	480	2.792	1
1097	3.802	9.802	0.696	1.794	0.005	0	0.183	1	5.469	494	2.578	1
1098	4.084	9.557	0.866	2.026	0.005	0	0.212	1	4.722	470	2.34	1
1099	3.783	6.48	1.43	2.449	0.005	0	0.378	1	2.647	474	1.713	1
1100	1.131	1.934	0.454	0.776	0.005	0	0.401	1	2.496	474	1.71	1
1101	2.587	4.517	0.347	0.605	0.005	0	0.134	1	7.456	482	1.746	1
1102	2.503	5.902	0.34	0.803	0.005	0	0.136	1	7.376	469	2.358	1
1103	3.909	6.125	2.873	4.502	0.005	0	0.735	1	1.361	481	1.567	1
1104	2.715	5.254	1.105	2.138	0.005	0	0.407	1	2.458	457	1.935	1
1105	1.72	3.175	0.191	0.352	0.005	0	0.111	1	9.037	473	1.846	1
1106	1.587	2.868	0.338	0.611	0.005	0	0.213	1	4.688	462	1.807	1
1107	2.395	5.691	0.381	0.905	0.005	0	0.159	1	6.278	492	2.376	1
1108	3.311	6.94	0.457	0.958	0.005	0	0.138	1	7.227	459	2.096	1
1109	2.395	4.151	0.244	0.423	0.005	0	0.102	1	9.759	489	1.733	1
1110	2.777	6.068	0.928	2.027	0.005	0	0.334	1	2.992	488	2.185	1
1111	2.345	4.631	0.338	0.667	0.005	0	0.144	1	6.943	483	1.975	1
1112	2.892	7.007	1.831	4.435	0.005	0	0.633	1	1.581	494	2.423	1
1113	4.987	10.238	1.187	2.437	0.005	0	0.238	1	4.203	488	2.053	1
1114	4.743	8.547	0.631	1.137	0.005	0	0.133	1	7.546	499	1.802	1
1115	4.6	11.169	1.178	2.859	0.005	0	0.256	1	3.901	498	2.428	1
1116	1.194	3.081	0.152	0.391	0.005	0	0.127	1	7.9	499	2.58	1
1117	3.243	7.079	0.341	0.743	0.005	0	0.105	1	9.522	453	2.183	1
1118	4.267	12.157	0.956	2.723	0.005	0	0.224	1	4.458	465	2.849	1
1119	1.722	3.286	1.083	2.067	0.005	0	0.629	1	1.589	495	1.908	1
1120	4.004	6.815	0.541	0.92	0.005	0	0.135	1	7.413	475	1.702	1
1121	4.63	9.626	0.556	1.155	0.005	0	0.12	1	8.324	484	2.079	1
1122	1.152	1.779	0.281	0.434	0.005	0	0.244	1	4.105	496	1.544	1
1123	3.286	8.977	0.526	1.436	0.005	0	0.16	1	6.238	485	2.732	1
1124	4.055	11.094	0.47	1.287	0.005	0	0.116	1	8.652	481	2.736	1
1125	2.543	6.075	0.308	0.735	0.005	0	0.121	1	8.254	472	2.389	1
1126	4.763	9.793	0.576	1.185	0.005	0	0.121	1	8.253	457	2.056	1
1127	1.998	5.646	0.246	0.694	0.005	0	0.123	1	8.133	492	2.826	1
1128	1.674	4.197	0.465	1.167	0.005	0	0.278	1	3.599	491	2.507	1
1129	4.727	13.916	0.96	2.825	0.005	0	0.203	1	4.923	494	2.944	1
1130	1.417	2.833	0.153	0.306	0.005	0	0.108	1	9.281	473	1.999	1
1131	4.477	6.948	0.636	0.987	0.005	0	0.142	1	7.059	497	1.552	1
1132	2.201	4.558	0.788	1.632	0.005	0	0.358	1	2.795	482	2.071	1
1133	3.67	6.037	1.773	2.916	0.005	0	0.483	1	2.071	474	1.645	1
1134	1.486	4.375	0.318	0.936	0.005	0	0.214	1	4.675	459	2.944	1
1135	4.51	8.925	2.093	4.141	0.005	0	0.464	1	2.156	466	1.979	1
1136	4.4	6.701	0.964	1.468	0.005	0	0.219	1	4.567	464	1.523	1
1137	3.465	7.36	0.748	1.59	0.005	0	0.216	1	4.622	467	2.124	1
1138	3.107	7.948	0.382	0.978	0.005	0	0.123	1	8.139	472	2.558	1
1139	4.042	7.631	1.249	2.358	0.005	0	0.309	1	3.237	478	1.888	1
1140	1.03	1.703	0.194	0.32	0.005	0	0.188	1	5.321	473	1.653	1
1141	2.425	7.003	1.225	3.537	0.005	0	0.505	1	1.98	482	2.888	1
1142	3.372	6.835	0.894	1.811	0.005	0	0.265	1	3.77	477	2.027	1
1143	2.861	6.254	0.329	0.719	0.005	0	0.115	1	8.681	463	2.186	1
1144	4.487	7.036	1.66	2.603	0.005	0	0.37	1	2.701	452	1.568	1
1145	4.875	10.238	1.233	2.59	0.005	0	0.253	1	3.958	466	2.1	1
1146	2.779	4.872	0.459	0.804	0.005	0	0.165	1	6.049	464	1.753	1
1147	2.326	5.766	0.523	1.297	0.005	0	0.225	1	4.453	493	2.479	1
1148	1.74	3.085	0.221	0.392	0.005	0	0.127	1	7.899	477	1.773	1
1149	3.264	8.999	0.532	1.467	0.005	0	0.163	1	6.135	483	2.757	1
1150	3.801	10.966	0.452	1.305	0.005	0	0.119	1	8.429	477	2.885	1
1151	4.224	10.767	0.71	1.809	0.005	0	0.168	1	5.953	464	2.549	1
1152	4.678	11.859	0.861	2.182	0.005	0	0.184	1	5.44	454	2.535	1
1153	3.891	10.86	0.475	1.325	0.005	0	0.122	1	8.178	461	2.791	1
1154	1.942	3.997	0.486	0.999	0.005	0	0.25	1	3.999	474	2.058	1
1155	4.091	6.456	0.442	0.697	0.005	0	0.108	1	9.282	498	1.578	1
1156	1.929	3.679	0.28	0.533	0.005	0	0.145	1	6.92	480	1.907	1
1157	2.257	6.245	0.783	2.167	0.005	0	0.347	1	2.878	485	2.767	1
1158	2.088	4.493	0.495	1.065	0.005	0	0.237	1	4.217	464	2.152	1
1159	2.512	6.232	0.301	0.748	0.005	0	0.12	1	8.311	482	2.481	1
1160	4.949	9.339	1.104	2.083	0.005	0	0.223	1	4.479	468	1.887	1
1161	4.226	10.388	0.668	1.641	0.005	0	0.158	1	6.348	458	2.458	1
1162	4.003	9.647	0.46	1.109	0.005	0	0.115	1	8.691	492	2.41	1
1163	4.058	9.301	2.906	6.66	0.005	0	0.716	1	1.396	489	2.292	1
1164	4.411	8.509	1.861	3.591	0.005	0	0.422	1	2.371	497	1.929	1
1165	2.457	6.568	0.649	1.734	0.005	0	0.264	1	3.787	493	2.673	1
1166	1.146	3.111	0.503	1.366	0.005	0	0.439	1	2.276	498	2.715	1
1167	2.531	6.588	0.266	0.692	0.005	0	0.105	1	9.514	498	2.603	1
1168	1.069	2.16	0.164	0.33	0.005	0	0.153	1	6.551	468	2.021	1
1169	4.777	8.78	2.795	5.136	0.005	0	0.585	1	1.708	473	1.838	1
1170	3.043	7.285	1.302	3.118	0.005	0	0.428	1	2.338	473	2.394	1
1171	1.695	3.673	0.731	1.583	0.005	0	0.431	1	2.322	497	2.167	1
1172	2.968	4.868	0.487	0.798	0.005	0	0.164	1	6.087	456	1.64	1
1173	2.004	4.882	0.413	1.006	0.005	0	0.206	1	4.864	498	2.436	1
1174	1.9	2.888	0.384	0.583	0.005	0	0.202	1	4.958	499	1.52	1
1175	4.176	7.939	2.773	5.271	0.005	0	0.664	1	1.507	474	1.901	1
1176	4.841	14.436	0.678	2.021	0.005	0	0.14	1	7.129	489	2.982	1
1177	3.661	7.549	0.37	0.762	0.005	0	0.101	1	9.887	455	2.062	1
1178	4.902	10.329	2.103	4.431	0.005	0	0.429	1	2.331	490	2.107	1
1179	1.602	3.816	0.649	1.545	0.005	0	0.405	1	2.471	477	2.382	1
1180	1.588	2.703	0.268	0.457	0.005	0	0.169	1	5.912	492	1.702	1
1181	2.39	4.543	0.33	0.627	0.005	0	0.138	1	7.244	461	1.901	1
1182	1.428	3.286	0.378	0.871	0.005	0	0.265	1	3.775	497	2.301	1
1183	4.313	12.43	0.785	2.262	0.005	0	0.182	1	5.489	452	2.882	1
1184	1.749	4.808	0.404	1.111	0.005	0	0.231	1	4.332	487	2.749	1
1185	1.28	1.994	0.278	0.433	0.005	0	0.217	1	4.598	499	1.558	1
1186	2.089	5.741	0.278	0.764	0.005	0	0.133	1	7.523	470	2.748	1
1187	2.364	4.116	0.281	0.49	0.005	0	0.119	1	8.392	481	1.741	1
1188	4.655	9.054	0.517	1.005	0.005	0	0.111	1	9.014	495	1.945	1
1189	3.891	7.128	0.86	1.575	0.005	0	0.221	1	4.52	472	1.832	1
1190	3.137	7.632	0.847	2.061	0.005	0	0.27	1	3.698	451	2.433	1
1191	2.87	7.344	0.921	2.357	0.005	0	0.321	1	3.112	450	2.559	1
1192	4.072	6.397	0.908	1.427	0.005	0	0.223	1	4.492	470	1.571	1
1193	2.593	6.931	0.436	1.164	0.005	0	0.168	1	5.966	496	2.673	1
1194	4.47	8.448	0.59	1.115	0.005	0	0.132	1	7.592	475	1.89	1
1195	2.366	4.734	0.371	0.743	0.005	0	0.157	1	6.36	451	2.001	1
1196	3.525	6.937	0.666	1.311	0.005	0	0.189	1	5.288	486	1.968	1
1197	1.399	3.65	0.18	0.471	0.005	0	0.129	1	7.737	471	2.609	1
1198	1.135	3.086	0.497	1.352	0.005	0	0.438	1	2.281	451	2.719	1
1199	1.443	2.861	0.343	0.681	0.005	0	0.238	1	4.195	489	1.983	1
1200	3.652	5.536	0.632	0.958	0.005	0	0.173	1	5.784	466	1.516	1
1201	1.436	3.659	0.181	0.461	0.005	0	0.126	1	7.929	455	2.548	1
1202	2.62	6.537	0.367	0.915	0.005	0	0.14	1	7.135	468	2.495	1
1203	2.916	7.809	0.889	2.382	0.005	0	0.305	1	3.276	483	2.678	1
1204	1.092	2.128	0.308	0.6	0.005	0	0.282	1	3.544	462	1.949	1
1205	2.08	5.262	0.697	1.763	0.005	0	0.335	1	2.987	498	2.53	1
1206	4.909	9.818	0.869	1.738	0.005	0	0.177	1	5.647	450	2.0	1
1207	3.894	6.456	1.047	1.737	0.005	0	0.269	1	3.717	463	1.658	1
1208	2.792	7.966	0.821	2.342	0.005	0	0.294	1	3.399	483	2.853	1
1209	2.375	4.767	0.297	0.596	0.005	0	0.125	1	7.97	468	2.007	1
1210	2.862	4.499	0.424	0.666	0.005	0	0.148	1	6.774	488	1.572	1
1211	4.707	7.098	1.633	2.463	0.005	0	0.347	1	2.881	482	1.508	1
1212	4.431	11.928	1.95	5.248	0.005	0	0.44	1	2.273	458	2.692	1
1213	2.2	4.116	0.224	0.42	0.005	0	0.102	1	9.794	480	1.871	1
1214	3.894	9.723	1.737	4.336	0.005	0	0.446	1	2.244	481	2.497	1
1215	3.006	5.591	0.379	0.704	0.005	0	0.126	1	7.944	490	1.86	1
1216	1.893	3.167	0.808	1.352	0.005	0	0.427	1	2.34	491	1.673	1
1217	3.782	7.122	0.938	1.766	0.005	0	0.248	1	4.028	454	1.883	1
1218	2.385	5.898	1.538	3.804	0.005	0	0.645	1	1.55	453	2.473	1
1219	1.621	4.599	0.162	0.46	0.005	0	0.1	1	9.964	463	2.837	1
1220	2.375	6.237	0.489	1.285	0.005	0	0.206	1	4.85	481	2.626	1
1221	2.7	8.089	1.453	4.352	0.005	0	0.538	1	1.859	468	2.996	1
1222	4.959	8.976	0.511	0.925	0.005	0	0.103	1	9.743	484	1.81	1
1223	1.395	3.854	0.259	0.717	0.005	0	0.186	1	5.372	483	2.763	1
1224	3.4	5.651	0.357	0.593	0.005	0	0.105	1	9.516	451	1.662	1
1225	4.724	7.166	3.118	4.73	0.005	0	0.66	1	1.515	490	1.517	1
1226	3.14	7.527	1.052	2.522	0.005	0	0.335	1	2.989	458	2.397	1
1227	3.035	8.237	0.461	1.252	0.005	0	0.152	1	6.597	473	2.714	1
1228	3.425	5.785	1.473	2.488	0.005	0	0.43	1	2.323	476	1.689	1
1229	2.69	8.022	0.366	1.091	0.005	0	0.136	1	7.327	479	2.982	1
1230	2.906	8.352	0.436	1.253	0.005	0	0.15	1	6.687	482	2.874	1
1231	4.95	13.766	0.579	1.611	0.005	0	0.117	1	8.522	451	2.781	1
1232	2.027	5.205	0.27	0.692	0.005	0	0.133	1	7.502	467	2.568	1
1233	4.061	10.599	0.459	1.198	0.005	0	0.113	1	8.884	470	2.61	1
1234	3.701	6.732	1.232	2.242	0.005	0	0.333	1	3.005	451	1.819	1
1235	3.441	5.172	0.375	0.564	0.005	0	0.109	1	9.149	481	1.503	1
1236	3.283	7.988	0.404	0.983	0.005	0	0.123	1	8.127	484	2.433	1
1237	2.523	7.309	0.411	1.191	0.005	0	0.163	1	6.139	461	2.897	1
1238	3.07	8.636	0.319	0.898	0.005	0	0.104	1	9.604	455	2.813	1
1239	4.873	8.411	0.643	1.11	0.005	0	0.132	1	7.582	471	1.726	1
1240	4.012	11.374	0.405	1.149	0.005	0	0.101	1	9.892	493	2.835	1
1241	1.821	4.217	0.249	0.578	0.005	0	0.137	1	7.299	462	2.316	1
1242	2.065	3.69	0.442	0.79	0.005	0	0.214	1	4.668	475	1.787	1
1243	1.753	5.135	0.391	1.145	0.005	0	0.223	1	4.492	491	2.929	1
1244	4.325	6.998	3.131	5.067	0.005	0	0.724	1	1.381	482	1.618	1
1245	3.246	9.264	0.344	0.982	0.005	0	0.106	1	9.443	478	2.854	1
1246	1.374	3.827	0.394	1.098	0.005	0	0.287	1	3.482	458	2.785	1
1247	2.537	6.454	0.609	1.549	0.005	0	0.24	1	4.163	484	2.544	1
1248	2.558	4.955	1.062	2.056	0.005	0	0.415	1	2.409	451	1.937	1
1249	1.727	4.929	0.216	0.616	0.005	0	0.125	1	8.028	486	2.854	1
1250	4.814	8.035	0.558	0.932	0.005	0	0.116	1	8.622	472	1.669	1
1251	4.933	11.045	3.044	6.815	0.005	0	0.617	1	1.622	486	2.239	1
1252	1.433	3.219	0.397	0.892	0.005	0	0.277	1	3.613	474	2.246	1
1253	2.213	4.034	0.569	1.037	0.005	0	0.257	1	3.892	482	1.823	1
1254	1.571	2.441	0.333	0.517	0.005	0	0.212	1	4.71	489	1.554	1
1255	3.638	6.541	0.575	1.033	0.005	0	0.158	1	6.322	453	1.798	1
1256	2.802	4.402	0.347	0.546	0.005	0	0.124	1	8.09	499	1.571	1
1257	3.76	9.866	0.643	1.687	0.005	0	0.171	1	5.832	480	2.624	1
1258	2.272	4.044	0.845	1.504	0.005	0	0.372	1	2.685	456	1.78	1
1259	3.342	9.09	0.498	1.354	0.005	0	0.149	1	6.728	480	2.72	1
1260	2.349	6.894	0.482	1.413	0.005	0	0.205	1	4.876	477	2.935	1
1261	1.11	1.886	0.769	1.307	0.005	0	0.693	1	1.442	467	1.699	1
1262	3.277	7.436	0.406	0.922	0.005	0	0.124	1	8.094	494	2.269	1
1263	1.428	4.267	0.18	0.538	0.005	0	0.126	1	7.926	482	2.988	1
1264	4.152	11.804	0.565	1.605	0.005	0	0.136	1	7.376	496	2.843	1
1265	3.362	9.333	1.466	4.069	0.005	0	0.436	1	2.292	486	2.776	1
1266	1.105	2.632	0.357	0.85	0.005	0	0.323	1	3.094	480	2.382	1
1267	2.955	5.821	0.691	1.362	0.005	0	0.234	1	4.273	493	1.97	1
1268	2.848	7.926	0.347	0.967	0.005	0	0.122	1	8.21	451	2.783	1
1269	3.611	9.898	2.026	5.553	0.005	0	0.561	1	1.782	465	2.741	1
1270	2.093	3.409	0.684	1.115	0.005	0	0.327	1	3.062	453	1.629	1
1271	2.883	5.691	0.66	1.303	0.005	0	0.229	1	4.375	483	1.974	1
1272	2.611	6.321	0.658	1.593	0.005	0	0.252	1	3.969	473	2.421	1
1273	4.119	10.503	0.482	1.229	0.005	0	0.117	1	8.564	450	2.55	1
1274	2.867	5.118	0.393	0.701	0.005	0	0.137	1	7.281	460	1.785	1
1275	3.18	5.899	0.467	0.867	0.005	0	0.147	1	6.814	461	1.855	1
1276	3.314	7.364	3.301	7.335	0.005	0	0.996	1	1.004	481	2.222	1
1277	4.547	10.222	4.192	9.425	0.005	0	0.922	1	1.085	492	2.248	1
1278	4.288	8.362	0.489	0.953	0.005	0	0.114	1	8.784	465	1.95	1
1279	2.54	5.207	0.368	0.755	0.005	0	0.145	1	6.88	472	2.05	1
1280	4.065	11.691	0.565	1.625	0.005	0	0.139	1	7.19	458	2.876	1
1281	3.177	9.261	1.16	3.38	0.005	0	0.365	1	2.741	465	2.915	1
1282	3.522	9.622	0.373	1.02	0.005	0	0.106	1	9.427	475	2.732	1
1283	2.959	6.249	1.314	2.775	0.005	0	0.444	1	2.25	481	2.112	1
1284	1.735	3.574	0.305	0.629	0.005	0	0.176	1	5.67	481	2.06	1
1285	3.973	6.226	1.418	2.223	0.005	0	0.357	1	2.804	495	1.567	1
1286	4.083	8.872	0.841	1.828	0.005	0	0.206	1	4.857	475	2.173	1
1287	1.372	3.512	0.476	1.219	0.005	0	0.347	1	2.884	458	2.56	1
1288	3.529	5.615	0.723	1.151	0.005	0	0.205	1	4.869	453	1.591	1
1289	4.611	10.859	0.913	2.15	0.005	0	0.198	1	5.042	496	2.355	1
1290	3.495	8.283	1.014	2.402	0.005	0	0.29	1	3.452	478	2.37	1
1291	2.366	6.322	0.345	0.923	0.005	0	0.146	1	6.848	487	2.672	1
1292	3.125	7.516	0.703	1.691	0.005	0	0.225	1	4.439	462	2.405	1
1293	4.329	9.104	0.593	1.247	0.005	0	0.137	1	7.313	470	2.103	1
1294	4.117	11.136	0.445	1.203	0.005	0	0.108	1	9.248	454	2.705	1
1295	2.32	5.176	0.264	0.59	0.005	0	0.114	1	8.744	460	2.231	1
1296	4.029	7.579	0.737	1.387	0.005	0	0.183	1	5.478	475	1.881	1
1297	2.108	5.127	1.024	2.492	0.005	0	0.486	1	2.058	462	2.432	1
1298	2.596	4.745	0.537	0.982	0.005	0	0.207	1	4.821	459	1.828	1
1299	4.628	12.422	0.565	1.515	0.005	0	0.122	1	8.193	455	2.684	1
1300	3.604	6.361	1.474	2.602	0.005	0	0.409	1	2.446	467	1.765	1
1301	4.299	6.663	1.053	1.632	0.005	0	0.245	1	4.089	452	1.55	1
1302	4.713	11.01	1.965	4.591	0.005	0	0.417	1	2.399	489	2.336	1
1303	3.737	9.066	1.065	2.584	0.005	0	0.285	1	3.503	482	2.426	1
1304	1.218	3.511	0.326	0.941	0.005	0	0.268	1	3.736	498	2.883	1
1305	3.378	6.05	0.571	1.022	0.005	0	0.169	1	5.925	452	1.791	1
1306	1.72	3.118	0.248	0.449	0.005	0	0.144	1	6.923	473	1.813	1
1307	4.592	7.251	0.482	0.761	0.005	0	0.105	1	9.516	456	1.579	1
1308	1.363	3.131	0.365	0.839	0.005	0	0.268	1	3.725	463	2.297	1
1309	1.861	3.804	0.285	0.582	0.005	0	0.153	1	6.521	499	2.044	1
1310	3.118	7.305	0.714	1.673	0.005	0	0.229	1	4.371	490	2.343	1
1311	4.959	11.639	0.997	2.339	0.005	0	0.201	1	4.976	483	2.347	1
1312	1.321	2.896	0.291	0.637	0.005	0	0.22	1	4.538	471	2.192	1
1313	1.829	3.548	0.302	0.585	0.005	0	0.165	1	6.05	494	1.94	1
1314	1.644	4.008	0.786	1.916	0.005	0	0.478	1	2.091	471	2.438	1
1315	1.949	5.274	0.199	0.538	0.005	0	0.102	1	9.826	484	2.706	1
1316	3.497	8.274	0.472	1.117	0.005	0	0.135	1	7.407	487	2.366	1
1317	2.006	3.113	0.441	0.685	0.005	0	0.22	1	4.539	492	1.552	1
1318	3.593	5.964	0.568	0.942	0.005	0	0.158	1	6.326	473	1.66	1
1319	4.296	11.191	0.468	1.22	0.005	0	0.109	1	9.147	458	2.605	1
1320	2.092	4.015	0.642	1.233	0.005	0	0.307	1	3.256	467	1.919	1
1321	1.349	3.882	0.135	0.388	0.005	0	0.1	1	9.954	459	2.878	1
1322	4.043	10.148	1.751	4.394	0.005	0	0.433	1	2.309	451	2.51	1
1323	3.203	5.468	1.986	3.39	0.005	0	0.62	1	1.612	487	1.707	1
1324	3.634	9.652	0.523	1.39	0.005	0	0.144	1	6.938	453	2.656	1
1325	1.296	1.953	0.15	0.227	0.005	0	0.116	1	8.639	468	1.507	1
1326	1.067	2.135	0.165	0.331	0.005	0	0.155	1	6.437	499	2.001	1
1327	1.53	4.301	0.256	0.718	0.005	0	0.167	1	5.972	460	2.811	1
1328	4.946	10.317	1.241	2.59	0.005	0	0.251	1	3.979	464	2.086	1
1329	4.05	10.749	0.976	2.591	0.005	0	0.241	1	4.142	471	2.654	1
1330	2.534	6.928	0.431	1.178	0.005	0	0.17	1	5.871	492	2.734	1
1331	1.597	3.422	0.169	0.363	0.005	0	0.106	1	9.456	453	2.143	1
1332	3.978	9.114	0.589	1.349	0.005	0	0.148	1	6.763	457	2.291	1
1333	3.911	6.922	0.399	0.706	0.005	0	0.102	1	9.818	474	1.77	1
1334	2.705	4.258	0.538	0.847	0.005	0	0.199	1	5.03	482	1.574	1
1335	2.558	5.175	0.333	0.673	0.005	0	0.13	1	7.676	494	2.023	1
1336	2.585	7.445	0.297	0.856	0.005	0	0.115	1	8.729	495	2.88	1
1337	3.474	6.945	0.862	1.722	0.005	0	0.248	1	4.026	467	1.999	1
1338	2.199	5.918	0.279	0.752	0.005	0	0.127	1	7.889	474	2.691	1
1339	2.664	6.476	0.594	1.444	0.005	0	0.223	1	4.481	464	2.431	1
1340	4.708	13.281	1.62	4.569	0.005	0	0.344	1	2.904	496	2.821	1
1341	4.649	7.94	0.874	1.493	0.005	0	0.188	1	5.313	493	1.708	1
1342	4.48	9.139	2.15	4.387	0.005	0	0.48	1	2.085	484	2.04	1
1343	3.731	7.742	0.593	1.231	0.005	0	0.159	1	6.288	487	2.075	1
1344	2.893	5.517	1.07	2.041	0.005	0	0.37	1	2.703	495	1.907	1
1345	3.102	5.742	0.382	0.706	0.005	0	0.123	1	8.138	475	1.851	1
1346	1.351	2.964	0.808	1.772	0.005	0	0.598	1	1.672	497	2.194	1
1347	2.15	4.414	0.937	1.925	0.005	0	0.436	1	2.296	494	2.053	1
1348	4.132	10.458	0.529	1.339	0.005	0	0.128	1	7.829	455	2.531	1
1349	1.312	2.127	0.147	0.238	0.005	0	0.112	1	8.94	499	1.621	1
1350	1.127	3.126	0.154	0.428	0.005	0	0.137	1	7.275	462	2.774	1
1351	3.315	7.764	0.358	0.839	0.005	0	0.108	1	9.301	470	2.342	1
1352	1.406	2.614	0.377	0.701	0.005	0	0.268	1	3.737	461	1.859	1
1353	1.677	4.945	0.434	1.281	0.005	0	0.259	1	3.857	479	2.949	1
1354	1.206	2.664	0.673	1.487	0.005	0	0.558	1	1.793	455	2.209	1
1355	1.606	4.559	1.253	3.556	0.005	0	0.78	1	1.282	467	2.839	1
1356	4.157	11.44	0.453	1.247	0.005	0	0.109	1	9.177	462	2.752	1
1357	3.909	9.511	0.446	1.084	0.005	0	0.114	1	8.789	495	2.433	1
1358	1.709	3.003	0.359	0.631	0.005	0	0.21	1	4.77	455	1.757	1
1359	4.746	13.73	0.902	2.609	0.005	0	0.19	1	5.273	491	2.893	1
1360	3.804	8.175	1.187	2.551	0.005	0	0.312	1	3.204	474	2.149	1
1361	4.632	11.9	0.996	2.558	0.005	0	0.215	1	4.652	477	2.569	1
1362	4.33	12.609	1.567	4.564	0.005	0	0.362	1	2.762	458	2.912	1
1363	4.417	7.041	0.76	1.211	0.005	0	0.172	1	5.798	473	1.594	1
1364	1.412	2.67	0.203	0.384	0.005	0	0.144	1	6.936	478	1.891	1
1365	3.692	8.595	3.053	7.108	0.005	0	0.827	1	1.209	499	2.328	1
1366	2.0	5.818	0.67	1.949	0.005	0	0.335	1	2.982	485	2.909	1
1367	1.015	2.639	0.642	1.67	0.005	0	0.633	1	1.58	487	2.6	1
1368	2.757	6.043	0.4	0.876	0.005	0	0.145	1	6.876	476	2.192	1
1369	1.062	3.055	0.306	0.88	0.005	0	0.288	1	3.47	474	2.877	1
1370	4.59	7.771	0.771	1.306	0.005	0	0.168	1	5.939	451	1.693	1
1371	2.224	4.392	0.222	0.439	0.005	0	0.1	1	9.982	458	1.975	1
1372	4.089	9.965	0.654	1.594	0.005	0	0.16	1	6.259	461	2.437	1
1373	4.364	6.773	0.554	0.86	0.005	0	0.127	1	7.869	472	1.552	1
1374	3.886	8.475	1.084	2.365	0.005	0	0.279	1	3.588	498	2.181	1
1375	1.931	3.082	0.384	0.613	0.005	0	0.199	1	5.031	465	1.596	1
1376	3.188	8.257	0.386	0.999	0.005	0	0.121	1	8.242	496	2.59	1
1377	3.497	8.354	0.374	0.894	0.005	0	0.107	1	9.381	452	2.389	1
1378	1.226	1.962	0.243	0.388	0.005	0	0.198	1	5.038	485	1.6	1
1379	3.95	10.416	0.616	1.625	0.005	0	0.156	1	6.402	482	2.637	1
1380	2.381	5.081	0.238	0.508	0.005	0	0.1	1	9.969	459	2.134	1
1381	2.967	7.367	0.303	0.751	0.005	0	0.102	1	9.843	455	2.483	1
1382	4.588	8.97	1.367	2.673	0.005	0	0.298	1	3.359	451	1.955	1
1383	3.239	7.456	1.153	2.654	0.005	0	0.356	1	2.809	458	2.302	1
1384	2.482	4.584	0.861	1.591	0.005	0	0.347	1	2.881	464	1.847	1
1385	4.489	10.428	0.525	1.22	0.005	0	0.117	1	8.532	473	2.323	1
1386	1.599	2.47	0.411	0.635	0.005	0	0.257	1	3.894	486	1.545	1
1387	3.641	7.362	1.009	2.039	0.005	0	0.277	1	3.613	482	2.022	1
1388	2.575	4.658	0.278	0.503	0.005	0	0.108	1	9.285	477	1.809	1
1389	2.122	5.566	0.242	0.635	0.005	0	0.114	1	8.744	474	2.623	1
1390	4.991	7.851	0.549	0.864	0.005	0	0.11	1	9.088	458	1.573	1
1391	1.462	4.246	0.177	0.514	0.005	0	0.121	1	8.238	488	2.904	1
1392	2.187	4.37	0.326	0.651	0.005	0	0.149	1	6.705	482	1.998	1
1393	4.609	11.578	0.654	1.644	0.005	0	0.142	1	7.025	494	2.512	1
1394	1.043	2.363	0.113	0.255	0.005	0	0.108	1	9.285	451	2.266	1
1395	2.16	3.936	0.503	0.917	0.005	0	0.233	1	4.293	484	1.822	1
1396	4.514	7.656	0.46	0.781	0.005	0	0.102	1	9.802	491	1.696	1
1397	4.458	9.808	0.535	1.177	0.005	0	0.12	1	8.366	482	2.2	1
1398	3.53	5.306	0.787	1.183	0.005	0	0.223	1	4.491	478	1.503	1
1399	1.555	2.962	0.446	0.85	0.005	0	0.287	1	3.485	491	1.905	1
1400	3.074	5.229	0.661	1.124	0.005	0	0.215	1	4.644	458	1.701	1
1401	3.415	8.807	0.615	1.585	0.005	0	0.18	1	5.551	480	2.579	1
1402	2.994	6.796	1.359	3.085	0.005	0	0.454	1	2.203	461	2.27	1
1403	3.472	5.923	0.413	0.705	0.005	0	0.119	1	8.375	462	1.706	1
1404	1.384	2.571	0.141	0.262	0.005	0	0.102	1	9.761	476	1.858	1
1405	1.232	2.062	0.7	1.171	0.005	0	0.568	1	1.762	490	1.674	1
1406	3.108	7.055	0.842	1.912	0.005	0	0.271	1	3.695	477	2.27	1
1407	3.59	7.654	0.449	0.957	0.005	0	0.125	1	8.014	451	2.132	1
1408	1.957	5.861	0.276	0.826	0.005	0	0.141	1	7.069	457	2.995	1
1409	2.712	7.949	0.325	0.954	0.005	0	0.12	1	8.363	471	2.931	1
1410	3.736	6.359	1.539	2.62	0.005	0	0.412	1	2.425	494	1.702	1
1411	2.617	4.459	0.607	1.034	0.005	0	0.232	1	4.307	475	1.704	1
1412	2.237	6.261	0.38	1.064	0.005	0	0.17	1	5.877	494	2.799	1
1413	3.79	7.262	0.875	1.678	0.005	0	0.231	1	4.331	469	1.916	1
