index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
329	1.464	3.986	0.164	0.446	0.05	0	0.112	1	8.89	450	2.723	1
330	4.217	9.459	0.658	1.476	0.05	0	0.156	1	6.395	450	2.243	1
331	3.179	8.04	0.416	1.053	0.05	0	0.131	1	7.639	450	2.529	1
332	3.167	6.746	0.371	0.789	0.05	0	0.117	1	8.54	450	2.13	1
333	1.469	2.246	0.212	0.323	0.05	0	0.144	1	6.959	450	1.529	1
334	3.651	6.057	0.482	0.8	0.05	0	0.132	1	7.588	450	1.659	1
335	1.22	2.207	0.189	0.342	0.05	0	0.155	1	6.438	450	1.809	1
336	1.689	3.596	0.27	0.575	0.05	0	0.16	1	6.232	450	2.129	1
337	3.444	8.748	0.468	1.19	0.05	0	0.136	1	7.376	450	2.54	1
338	3.226	8.523	2.11	5.574	0.05	0	0.654	1	1.528	450	2.642	1
339	1.103	3.211	0.705	2.052	0.05	0	0.639	1	1.566	450	2.911	1
340	4.618	11.762	0.619	1.576	0.05	0	0.134	1	7.449	450	2.547	1
341	2.005	4.848	0.349	0.844	0.05	0	0.174	1	5.743	450	2.418	1
342	4.059	8.094	0.999	1.991	0.05	0	0.246	1	4.069	450	1.994	1
343	1.003	1.656	0.142	0.235	0.05	0	0.142	1	7.05	450	1.651	1
344	2.622	5.645	0.315	0.677	0.05	0	0.12	1	8.347	450	2.153	1
345	3.981	10.402	0.975	2.548	0.05	0	0.245	1	4.084	450	2.613	1
346	1.806	4.228	0.188	0.44	0.05	0	0.104	1	9.64	450	2.341	1
347	1.539	3.51	0.165	0.376	0.05	0	0.107	1	9.351	450	2.281	1
348	2.507	4.467	0.293	0.523	0.05	0	0.117	1	8.551	450	1.782	1
349	1.479	4.402	1.211	3.605	0.05	0	0.819	1	1.221	450	2.976	1
350	4.025	9.938	3.244	8.01	0.05	0	0.806	1	1.241	450	2.469	1
351	3.898	9.301	0.413	0.986	0.05	0	0.106	1	9.41	450	2.386	1
352	2.365	5.92	1.258	3.149	0.05	0	0.532	1	1.88	450	2.503	1
353	2.176	6.167	0.318	0.9	0.05	0	0.146	1	6.854	450	2.834	1
354	3.767	8.001	1.887	4.009	0.05	0	0.501	1	1.997	450	2.124	1
355	3.978	8.724	2.355	5.165	0.05	0	0.592	1	1.688	450	2.193	1
356	2.006	5.531	0.255	0.702	0.05	0	0.127	1	7.855	450	2.757	1
357	2.931	6.278	0.384	0.822	0.05	0	0.131	1	7.649	450	2.142	1
358	4.629	10.61	0.509	1.167	0.05	0	0.11	1	9.079	450	2.292	1
359	4.936	13.041	1.984	5.242	0.05	0	0.402	1	2.49	450	2.642	1
360	1.815	3.559	0.305	0.598	0.05	0	0.168	1	5.966	450	1.961	1
361	3.658	8.94	0.607	1.484	0.05	0	0.166	1	6.011	450	2.444	1
362	2.54	5.931	0.343	0.801	0.05	0	0.135	1	7.401	450	2.335	1
363	2.651	3.982	0.785	1.179	0.05	0	0.296	1	3.376	450	1.502	1
364	2.576	4.724	0.265	0.487	0.05	0	0.103	1	9.703	450	1.834	1
365	1.637	4.494	0.247	0.679	0.05	0	0.151	1	6.639	450	2.745	1
366	3.756	9.544	2.141	5.44	0.05	0	0.57	1	1.754	450	2.541	1
367	3.837	8.798	0.545	1.249	0.05	0	0.142	1	7.053	450	2.293	1
368	1.811	3.658	0.893	1.803	0.05	0	0.493	1	2.029	450	2.02	1
369	1.188	2.793	0.272	0.64	0.05	0	0.229	1	4.372	450	2.351	1
370	2.567	5.817	0.447	1.012	0.05	0	0.174	1	5.752	450	2.266	1
371	3.99	9.165	1.4	3.217	0.05	0	0.351	1	2.851	450	2.297	1
372	2.663	7.904	0.525	1.557	0.05	0	0.197	1	5.081	450	2.968	1
373	4.411	6.872	3.158	4.92	0.05	0	0.716	1	1.397	450	1.558	1
374	3.256	5.33	0.456	0.746	0.05	0	0.14	1	7.165	450	1.637	1
375	1.328	2.393	0.251	0.452	0.05	0	0.189	1	5.289	450	1.802	1
376	3.554	7.467	0.437	0.918	0.05	0	0.123	1	8.149	450	2.101	1
377	2.346	6.989	0.335	0.999	0.05	0	0.143	1	6.97	450	2.979	1
378	2.382	6.96	0.579	1.691	0.05	0	0.243	1	4.118	450	2.922	1
379	2.865	7.544	0.456	1.199	0.05	0	0.159	1	6.29	450	2.633	1
380	1.823	2.736	0.213	0.32	0.05	0	0.117	1	8.521	450	1.501	1
381	4.163	8.672	1.365	2.844	0.05	0	0.328	1	3.05	450	2.083	1
382	4.733	12.434	0.544	1.43	0.05	0	0.115	1	8.659	450	2.627	1
383	3.891	10.494	0.556	1.501	0.05	0	0.143	1	6.981	450	2.697	1
384	1.697	3.946	0.769	1.788	0.05	0	0.453	1	2.206	450	2.325	1
385	3.9	10.612	2.434	6.622	0.05	0	0.624	1	1.603	450	2.721	1
386	4.687	8.362	0.994	1.773	0.05	0	0.212	1	4.707	450	1.784	1
387	2.811	6.016	0.284	0.608	0.05	0	0.101	1	9.898	450	2.14	1
388	2.616	7.411	0.999	2.831	0.05	0	0.382	1	2.62	450	2.833	1
389	1.163	1.875	0.151	0.244	0.05	0	0.13	1	7.68	450	1.612	1
390	3.622	5.922	0.38	0.622	0.05	0	0.105	1	9.551	450	1.635	1
391	1.616	3.654	0.782	1.769	0.05	0	0.484	1	2.064	450	2.261	1
392	2.869	6.177	0.31	0.667	0.05	0	0.108	1	9.229	450	2.153	1
393	3.261	5.759	0.594	1.048	0.05	0	0.182	1	5.505	450	1.766	1
394	3.414	9.74	1.123	3.204	0.05	0	0.329	1	3.039	450	2.853	1
395	4.665	7.133	2.393	3.659	0.05	0	0.513	1	1.951	450	1.529	1
396	2.14	6.178	0.291	0.84	0.05	0	0.136	1	7.344	450	2.887	1
397	4.756	9.85	4.257	8.816	0.05	0	0.895	1	1.117	450	2.071	1
398	3.196	7.472	1.518	3.549	0.05	0	0.475	1	2.107	450	2.338	1
399	4.454	7.982	0.579	1.038	0.05	0	0.13	1	7.679	450	1.792	1
400	3.209	8.632	0.751	2.02	0.05	0	0.234	1	4.276	450	2.69	1
401	4.765	8.162	2.044	3.501	0.05	0	0.429	1	2.331	450	1.713	1
402	1.514	3.609	0.192	0.458	0.05	0	0.127	1	7.878	450	2.384	1
403	3.107	6.814	0.889	1.949	0.05	0	0.286	1	3.5	450	2.193	1
404	3.614	7.607	0.365	0.768	0.05	0	0.101	1	9.853	450	2.105	1
405	4.358	11.043	0.732	1.855	0.05	0	0.168	1	5.943	450	2.534	1
406	1.685	3.668	1.139	2.48	0.05	0	0.676	1	1.479	450	2.177	1
407	3.24	7.601	1.973	4.629	0.05	0	0.609	1	1.641	450	2.346	1
408	1.228	2.342	0.416	0.794	0.05	0	0.339	1	2.947	450	1.907	1
409	3.188	8.789	3.032	8.358	0.05	0	0.951	1	1.051	450	2.757	1
410	4.548	10.788	1.628	3.862	0.05	0	0.358	1	2.793	450	2.372	1
411	1.732	3.197	0.397	0.732	0.05	0	0.229	1	4.376	450	1.846	1
412	2.96	6.814	0.34	0.784	0.05	0	0.115	1	8.694	450	2.302	1
413	1.883	4.18	1.124	2.495	0.05	0	0.597	1	1.675	450	2.22	1
414	4.983	14.75	1.355	4.012	0.05	0	0.272	1	3.67	450	2.96	1
415	1.342	3.936	0.141	0.413	0.05	0	0.105	1	9.555	450	2.933	1
416	2.304	4.716	0.265	0.542	0.05	0	0.115	1	8.688	450	2.047	1
417	4.661	9.01	0.918	1.775	0.05	0	0.197	1	5.076	450	1.933	1
418	3.681	7.229	0.725	1.424	0.05	0	0.197	1	5.074	450	1.964	1
419	3.281	5.922	0.338	0.61	0.05	0	0.103	1	9.745	450	1.805	1
420	3.618	8.47	0.373	0.872	0.05	0	0.103	1	9.728	450	2.341	1
421	4.422	9.375	0.478	1.012	0.05	0	0.108	1	9.235	450	2.12	1
422	1.954	3.867	1.133	2.243	0.05	0	0.58	1	1.725	450	1.979	1
423	2.362	6.949	1.072	3.155	0.05	0	0.454	1	2.202	450	2.942	1
424	1.479	3.399	0.189	0.435	0.05	0	0.128	1	7.839	450	2.298	1
425	4.213	7.975	1.251	2.369	0.05	0	0.297	1	3.371	450	1.893	1
426	3.887	8.373	1.415	3.048	0.05	0	0.364	1	2.748	450	2.154	1
427	3.751	6.891	0.743	1.364	0.05	0	0.198	1	5.053	450	1.837	1
428	3.076	7.364	0.655	1.569	0.05	0	0.213	1	4.699	450	2.394	1
429	2.46	6.219	1.355	3.427	0.05	0	0.551	1	1.814	450	2.528	1
430	4.779	9.453	0.521	1.03	0.05	0	0.109	1	9.191	450	1.978	1
431	4.114	11.803	0.448	1.287	0.05	0	0.109	1	9.137	450	2.869	1
432	2.326	4.696	0.277	0.559	0.05	0	0.119	1	8.415	450	2.019	1
433	3.204	5.251	0.33	0.541	0.05	0	0.103	1	9.745	450	1.639	1
434	1.994	3.188	0.433	0.692	0.05	0	0.217	1	4.616	450	1.599	1
435	1.117	2.052	0.161	0.295	0.05	0	0.144	1	6.952	450	1.837	1
436	4.648	13.191	4.55	12.914	0.05	0	0.979	1	1.021	450	2.838	1
437	2.307	6.492	0.318	0.896	0.05	0	0.138	1	7.264	450	2.814	1
438	3.737	7.567	0.658	1.332	0.05	0	0.176	1	5.671	450	2.025	1
439	2.52	5.889	0.32	0.748	0.05	0	0.127	1	7.877	450	2.337	1
440	3.389	10.042	0.715	2.119	0.05	0	0.211	1	4.729	450	2.963	1
441	4.029	8.187	0.584	1.187	0.05	0	0.145	1	6.905	450	2.032	1
442	1.358	3.103	0.236	0.54	0.05	0	0.174	1	5.758	450	2.285	1
443	4.055	6.484	1.456	2.328	0.05	0	0.359	1	2.788	450	1.599	1
444	1.097	2.496	0.204	0.464	0.05	0	0.186	1	5.389	450	2.275	1
445	2.834	4.407	0.417	0.648	0.05	0	0.147	1	6.806	450	1.555	1
446	1.829	3.223	0.252	0.445	0.05	0	0.138	1	7.259	450	1.762	1
447	3.538	5.809	0.573	0.941	0.05	0	0.162	1	6.156	450	1.642	1
448	1.942	3.851	0.274	0.543	0.05	0	0.141	1	7.115	450	1.983	1
449	4.377	7.472	0.998	1.704	0.05	0	0.228	1	4.38	450	1.707	1
450	3.683	9.318	0.667	1.687	0.05	0	0.181	1	5.53	450	2.53	1
451	3.432	7.791	0.439	0.997	0.05	0	0.128	1	7.805	450	2.27	1
452	1.48	3.818	0.186	0.481	0.05	0	0.126	1	7.911	450	2.58	1
453	4.231	7.794	0.448	0.826	0.05	0	0.106	1	9.478	450	1.842	1
454	4.3	11.988	1.956	5.455	0.05	0	0.455	1	2.196	450	2.788	1
455	1.402	2.971	0.158	0.336	0.05	0	0.113	1	8.888	450	2.119	1
456	2.648	7.399	1.666	4.654	0.05	0	0.629	1	1.59	450	2.794	1
457	1.249	2.456	0.141	0.278	0.05	0	0.113	1	8.876	450	1.966	1
458	1.284	3.195	0.286	0.712	0.05	0	0.223	1	4.486	450	2.488	1
459	4.018	6.348	1.41	2.228	0.05	0	0.351	1	2.851	450	1.58	1
460	3.877	6.622	1.182	2.02	0.05	0	0.305	1	3.275	450	1.708	1
461	4.684	13.368	0.539	1.537	0.05	0	0.115	1	8.707	450	2.854	1
462	4.521	7.157	1.515	2.398	0.05	0	0.335	1	2.988	450	1.583	1
463	1.779	2.74	1.509	2.324	0.05	0	0.848	1	1.179	450	1.54	1
464	1.014	2.724	0.169	0.455	0.05	0	0.167	1	5.979	450	2.686	1
465	4.509	11.119	2.259	5.571	0.05	0	0.501	1	1.997	450	2.466	1
466	3.449	6.919	0.786	1.578	0.05	0	0.228	1	4.383	450	2.006	1
467	2.139	5.454	0.46	1.173	0.05	0	0.215	1	4.646	450	2.55	1
468	3.463	5.967	2.452	4.225	0.05	0	0.708	1	1.412	450	1.723	1
469	2.699	5.495	0.888	1.808	0.05	0	0.329	1	3.035	450	2.036	1
470	3.954	8.636	0.439	0.959	0.05	0	0.111	1	8.979	450	2.184	1
471	3.897	10.678	0.764	2.093	0.05	0	0.196	1	5.094	450	2.74	1
472	2.864	6.266	0.424	0.927	0.05	0	0.148	1	6.735	450	2.188	1
473	1.917	2.885	1.171	1.763	0.05	0	0.611	1	1.638	450	1.505	1
474	1.292	3.822	0.195	0.577	0.05	0	0.151	1	6.644	450	2.958	1
475	3.175	7.572	1.178	2.809	0.05	0	0.371	1	2.696	450	2.385	1
476	2.082	5.292	0.212	0.54	0.05	0	0.102	1	9.807	450	2.542	1
477	1.558	2.552	1.186	1.942	0.05	0	0.761	1	1.314	450	1.638	1
478	4.362	8.419	0.449	0.867	0.05	0	0.103	1	9.681	450	1.93	1
479	3.897	5.884	0.522	0.788	0.05	0	0.134	1	7.436	450	1.51	1
480	3.669	6.96	2.48	4.705	0.05	0	0.676	1	1.48	450	1.897	1
481	4.898	7.881	1.425	2.293	0.05	0	0.291	1	3.442	450	1.609	1
482	4.683	11.726	3.231	8.091	0.05	0	0.69	1	1.45	450	2.504	1
483	2.461	3.714	1.139	1.72	0.05	0	0.463	1	2.158	450	1.509	1
484	2.682	6.12	0.359	0.82	0.05	0	0.134	1	7.445	450	2.282	1
485	3.732	10.207	0.399	1.092	0.05	0	0.107	1	9.346	450	2.735	1
486	3.022	8.851	1.837	5.381	0.05	0	0.608	1	1.646	450	2.929	1
487	1.178	3.335	0.225	0.637	0.05	0	0.191	1	5.245	450	2.831	1
488	1.364	3.021	0.222	0.492	0.05	0	0.163	1	6.127	450	2.215	1
489	2.728	4.174	0.325	0.497	0.05	0	0.119	1	8.382	450	1.53	1
490	2.672	6.218	0.612	1.424	0.05	0	0.229	1	4.363	450	2.327	1
491	1.07	2.635	0.315	0.775	0.05	0	0.294	1	3.407	450	2.463	1
492	2.497	5.141	0.332	0.684	0.05	0	0.133	1	7.497	450	2.059	1
493	3.932	8.635	2.076	4.559	0.05	0	0.528	1	1.894	450	2.196	1
494	1.453	2.477	0.834	1.422	0.05	0	0.574	1	1.742	450	1.705	1
495	3.375	9.146	1.012	2.744	0.05	0	0.3	1	3.332	450	2.71	1
496	1.739	3.33	0.381	0.729	0.05	0	0.219	1	4.567	450	1.915	1
497	2.097	4.263	0.359	0.729	0.05	0	0.171	1	5.836	450	2.033	1
498	3.067	7.165	1.359	3.174	0.05	0	0.443	1	2.255	450	2.336	1
499	4.491	7.136	2.061	3.275	0.05	0	0.459	1	2.18	450	1.589	1
500	2.342	4.986	0.358	0.763	0.05	0	0.153	1	6.542	450	2.129	1
501	4.895	14.636	0.519	1.551	0.05	0	0.106	1	9.424	450	2.99	1
502	1.177	2.753	0.242	0.567	0.05	0	0.206	1	4.864	450	2.339	1
503	1.692	2.665	0.217	0.341	0.05	0	0.128	1	7.791	450	1.575	1
504	2.756	6.16	1.031	2.304	0.05	0	0.374	1	2.677	450	2.235	1
505	4.827	10.142	2.558	5.375	0.05	0	0.53	1	1.888	450	2.101	1
506	3.626	8.793	2.952	7.158	0.05	0	0.814	1	1.229	450	2.425	1
507	4.115	8.617	0.72	1.508	0.05	0	0.175	1	5.716	450	2.094	1
508	2.735	6.903	0.276	0.697	0.05	0	0.101	1	9.867	450	2.524	1
509	1.991	5.706	0.37	1.061	0.05	0	0.186	1	5.384	450	2.866	1
510	2.012	4.06	0.702	1.417	0.05	0	0.349	1	2.863	450	2.018	1
511	1.253	2.838	0.138	0.312	0.05	0	0.11	1	9.12	450	2.265	1
512	3.464	7.278	0.36	0.757	0.05	0	0.104	1	9.576	450	2.101	1
513	1.46	3.238	0.194	0.431	0.05	0	0.133	1	7.52	450	2.218	1
514	2.216	3.971	0.483	0.866	0.05	0	0.218	1	4.583	450	1.792	1
515	3.178	7.754	1.579	3.854	0.05	0	0.497	1	2.012	450	2.44	1
516	2.532	5.586	0.301	0.665	0.05	0	0.119	1	8.438	450	2.206	1
517	1.029	1.798	0.431	0.753	0.05	0	0.419	1	2.384	450	1.747	1
518	3.479	8.179	0.501	1.178	0.05	0	0.144	1	6.937	450	2.351	1
519	3.339	6.795	0.484	0.985	0.05	0	0.145	1	6.918	450	2.035	1
520	4.237	9.97	2.441	5.743	0.05	0	0.576	1	1.736	450	2.353	1
521	4.445	12.677	0.547	1.559	0.05	0	0.123	1	8.128	450	2.852	1
522	3.347	6.42	0.827	1.586	0.05	0	0.247	1	4.046	450	1.918	1
523	3.732	10.08	0.489	1.32	0.05	0	0.131	1	7.645	450	2.701	1
524	1.716	2.674	0.928	1.447	0.05	0	0.541	1	1.847	450	1.558	1
525	2.141	5.447	0.486	1.236	0.05	0	0.227	1	4.411	450	2.544	1
526	3.732	9.894	1.441	3.819	0.05	0	0.386	1	2.589	450	2.651	1
527	3.833	7.513	2.79	5.469	0.05	0	0.728	1	1.373	450	1.96	1
528	4.021	8.818	0.531	1.164	0.05	0	0.132	1	7.582	450	2.193	1
529	2.839	4.347	0.318	0.487	0.05	0	0.112	1	8.927	450	1.531	1
530	2.642	4.365	0.454	0.751	0.05	0	0.172	1	5.802	450	1.652	1
531	1.282	2.138	0.132	0.22	0.05	0	0.103	1	9.72	450	1.668	1
532	4.206	8.134	0.997	1.928	0.05	0	0.237	1	4.222	450	1.934	1
533	3.802	7.022	0.901	1.664	0.05	0	0.237	1	4.224	450	1.847	1
534	3.167	8.402	0.333	0.882	0.05	0	0.105	1	9.563	450	2.653	1
535	1.49	3.531	0.76	1.801	0.05	0	0.51	1	1.959	450	2.37	1
536	2.436	6.77	0.292	0.812	0.05	0	0.12	1	8.364	450	2.779	1
537	2.276	6.489	0.262	0.746	0.05	0	0.115	1	8.704	450	2.851	1
538	3.164	8.869	0.851	2.386	0.05	0	0.269	1	3.719	450	2.803	1
539	1.112	1.83	0.129	0.212	0.05	0	0.116	1	8.613	450	1.646	1
540	1.994	4.116	0.231	0.477	0.05	0	0.116	1	8.591	450	2.064	1
541	1.698	4.466	0.205	0.54	0.05	0	0.121	1	8.249	450	2.63	1
542	4.392	11.692	3.285	8.746	0.05	0	0.748	1	1.337	450	2.662	1
543	2.657	6.433	1.403	3.397	0.05	0	0.528	1	1.895	450	2.421	1
544	3.867	6.164	1.203	1.917	0.05	0	0.311	1	3.217	450	1.594	1
545	1.844	4.042	0.446	0.978	0.05	0	0.242	1	4.132	450	2.192	1
546	3.89	11.254	0.934	2.701	0.05	0	0.24	1	4.16	450	2.893	1
547	4.567	10.198	2.507	5.599	0.05	0	0.549	1	1.82	450	2.233	1
548	3.438	7.127	1.836	3.806	0.05	0	0.534	1	1.871	450	2.073	1
549	1.625	3.902	0.221	0.531	0.05	0	0.136	1	7.328	450	2.401	1
550	1.976	5.742	0.591	1.717	0.05	0	0.299	1	3.346	450	2.906	1
551	3.916	10.659	0.466	1.268	0.05	0	0.119	1	8.376	450	2.722	1
552	2.291	3.627	0.309	0.49	0.05	0	0.135	1	7.426	450	1.583	1
553	2.857	5.548	0.291	0.566	0.05	0	0.102	1	9.775	450	1.942	1
554	3.085	6.238	0.346	0.699	0.05	0	0.112	1	8.949	450	2.022	1
555	4.636	7.056	0.779	1.185	0.05	0	0.168	1	5.957	450	1.522	1
556	2.163	5.472	0.294	0.744	0.05	0	0.136	1	7.346	450	2.53	1
557	2.948	4.773	0.716	1.16	0.05	0	0.243	1	4.117	450	1.619	1
558	4.52	10.663	1.383	3.263	0.05	0	0.306	1	3.272	450	2.359	1
559	2.619	7.268	0.414	1.148	0.05	0	0.158	1	6.318	450	2.775	1
560	3.326	6.995	0.535	1.126	0.05	0	0.161	1	6.208	450	2.103	1
561	4.236	9.667	0.555	1.266	0.05	0	0.131	1	7.646	450	2.282	1
562	4.034	8.992	0.702	1.565	0.05	0	0.174	1	5.746	450	2.229	1
563	1.971	3.922	1.24	2.467	0.05	0	0.629	1	1.589	450	1.99	1
564	2.604	6.705	0.263	0.677	0.05	0	0.101	1	9.887	450	2.575	1
565	2.815	6.393	0.58	1.317	0.05	0	0.206	1	4.859	450	2.271	1
566	2.464	5.303	1.156	2.487	0.05	0	0.469	1	2.132	450	2.152	1
567	4.362	8.392	0.838	1.611	0.05	0	0.192	1	5.213	450	1.924	1
568	4.18	11.854	0.422	1.197	0.05	0	0.101	1	9.855	450	2.836	1
569	2.007	5.646	0.247	0.694	0.05	0	0.123	1	8.102	450	2.813	1
570	3.318	8.023	0.63	1.524	0.05	0	0.19	1	5.261	450	2.418	1
571	2.136	6.344	0.37	1.098	0.05	0	0.173	1	5.79	450	2.97	1
572	1.373	2.705	0.196	0.387	0.05	0	0.143	1	7.017	450	1.97	1
573	4.177	7.585	0.923	1.676	0.05	0	0.221	1	4.522	450	1.816	1
574	3.37	6.572	0.371	0.723	0.05	0	0.11	1	9.053	450	1.95	1
575	4.521	11.94	0.719	1.898	0.05	0	0.159	1	6.299	450	2.641	1
576	4.614	10.723	1.661	3.86	0.05	0	0.36	1	2.781	450	2.324	1
577	4.481	10.831	0.52	1.256	0.05	0	0.116	1	8.624	450	2.417	1
578	4.76	10.562	1.58	3.507	0.05	0	0.332	1	3.009	450	2.219	1
579	4.976	12.286	0.572	1.413	0.05	0	0.115	1	8.694	450	2.469	1
580	1.051	2.889	0.263	0.722	0.05	0	0.25	1	4.001	450	2.749	1
581	3.01	8.967	0.515	1.533	0.05	0	0.171	1	5.863	450	2.979	1
582	3.616	8.1	0.727	1.628	0.05	0	0.201	1	4.98	450	2.24	1
583	4.826	13.976	4.223	12.229	0.05	0	0.875	1	1.143	450	2.896	1
584	3.044	5.692	0.396	0.74	0.05	0	0.13	1	7.664	450	1.87	1
585	1.974	3.395	0.602	1.035	0.05	0	0.305	1	3.275	450	1.72	1
586	1.222	3.547	0.418	1.213	0.05	0	0.342	1	2.922	450	2.903	1
587	3.328	9.392	1.418	4.001	0.05	0	0.426	1	2.345	450	2.822	1
588	4.027	9.846	0.455	1.113	0.05	0	0.113	1	8.814	450	2.445	1
589	3.305	8.517	2.588	6.669	0.05	0	0.783	1	1.277	450	2.577	1
590	2.311	5.928	0.238	0.611	0.05	0	0.103	1	9.729	450	2.565	1
591	4.827	9.205	0.883	1.685	0.05	0	0.183	1	5.467	450	1.907	1
592	1.894	3.618	0.386	0.738	0.05	0	0.204	1	4.894	450	1.91	1
593	4.882	13.045	1.181	3.157	0.05	0	0.242	1	4.137	450	2.672	1
594	1.903	4.664	0.272	0.667	0.05	0	0.143	1	6.986	450	2.451	1
595	3.52	10.014	2.292	6.519	0.05	0	0.651	1	1.536	450	2.845	1
596	2.985	6.654	1.173	2.615	0.05	0	0.393	1	2.543	450	2.229	1
597	3.091	5.007	1.156	1.873	0.05	0	0.374	1	2.675	450	1.62	1
598	2.898	7.428	0.368	0.943	0.05	0	0.127	1	7.9	450	2.563	1
599	1.908	4.219	0.218	0.481	0.05	0	0.114	1	8.79	450	2.211	1
600	1.187	2.838	0.852	2.038	0.05	0	0.718	1	1.392	450	2.391	1
601	3.816	10.048	2.763	7.275	0.05	0	0.724	1	1.381	450	2.633	1
602	1.389	3.47	0.872	2.179	0.05	0	0.628	1	1.592	450	2.498	1
603	4.81	13.228	1.174	3.228	0.05	0	0.244	1	4.091	450	2.75	1
604	4.994	14.288	4.1	11.73	0.05	0	0.821	1	1.218	450	2.861	1
605	3.29	8.827	1.171	3.142	0.05	0	0.356	1	2.806	450	2.683	1
606	2.595	4.713	0.407	0.74	0.05	0	0.157	1	6.364	450	1.816	1
607	1.777	4.967	0.352	0.983	0.05	0	0.198	1	5.045	450	2.795	1
608	1.746	5.112	0.934	2.735	0.05	0	0.535	1	1.869	450	2.928	1
609	3.499	7.379	0.826	1.741	0.05	0	0.236	1	4.238	450	2.109	1
610	2.035	3.871	0.263	0.499	0.05	0	0.129	1	7.775	450	1.902	1
611	1.168	2.698	0.162	0.375	0.05	0	0.139	1	7.195	450	2.31	1
612	1.673	3.067	0.182	0.334	0.05	0	0.109	1	9.187	450	1.833	1
613	4.663	7.577	0.518	0.841	0.05	0	0.111	1	9.008	450	1.625	1
614	4.532	8.058	0.653	1.16	0.05	0	0.144	1	6.96	450	1.778	1
615	2.315	4.792	0.306	0.633	0.05	0	0.132	1	7.604	450	2.07	1
616	3.092	8.648	0.492	1.375	0.05	0	0.159	1	6.279	450	2.797	1
617	2.726	5.804	0.368	0.784	0.05	0	0.135	1	7.41	450	2.129	1
618	1.925	3.912	0.204	0.415	0.05	0	0.106	1	9.425	450	2.032	1
619	1.129	3.079	0.141	0.385	0.05	0	0.125	1	8.006	450	2.727	1
620	2.561	7.125	0.986	2.743	0.05	0	0.385	1	2.597	450	2.782	1
621	1.121	2.748	0.205	0.503	0.05	0	0.183	1	5.463	450	2.451	1
622	1.76	4.052	0.292	0.673	0.05	0	0.166	1	6.041	450	2.302	1
623	3.418	7.786	2.051	4.672	0.05	0	0.6	1	1.666	450	2.278	1
624	2.656	4.486	2.093	3.535	0.05	0	0.788	1	1.269	450	1.689	1
625	2.196	4.853	2.178	4.814	0.05	0	0.992	1	1.008	450	2.21	1
626	2.595	3.911	0.379	0.571	0.05	0	0.146	1	6.854	450	1.507	1
627	3.374	8.769	0.337	0.877	0.05	0	0.1	1	9.962	450	2.599	1
628	3.155	5.029	0.622	0.991	0.05	0	0.197	1	5.065	450	1.594	1
629	2.169	4.95	0.256	0.584	0.05	0	0.118	1	8.484	450	2.282	1
630	4.477	11.676	1.8	4.694	0.05	0	0.402	1	2.486	450	2.608	1
631	1.086	1.943	0.57	1.02	0.05	0	0.525	1	1.906	450	1.789	1
632	3.87	6.842	0.646	1.143	0.05	0	0.167	1	5.994	450	1.768	1
633	3.18	6.939	0.776	1.693	0.05	0	0.244	1	4.106	450	2.182	1
634	2.896	7.13	0.443	1.091	0.05	0	0.153	1	6.543	450	2.462	1
635	2.483	3.752	0.464	0.702	0.05	0	0.187	1	5.348	450	1.511	1
636	3.826	10.296	0.425	1.143	0.05	0	0.111	1	9.039	450	2.691	1
637	4.511	8.598	0.654	1.247	0.05	0	0.145	1	6.915	450	1.906	1
638	1.274	1.924	0.187	0.283	0.05	0	0.147	1	6.787	450	1.51	1
639	2.455	6.025	1.051	2.579	0.05	0	0.428	1	2.339	450	2.454	1
640	1.612	3.511	1.291	2.812	0.05	0	0.801	1	1.248	450	2.178	1
641	3.0	6.237	2.022	4.204	0.05	0	0.674	1	1.483	450	2.079	1
642	1.464	4.369	1.121	3.347	0.05	0	0.766	1	1.306	450	2.984	1
643	4.519	7.791	0.61	1.052	0.05	0	0.135	1	7.413	450	1.724	1
644	3.904	6.016	0.48	0.74	0.05	0	0.123	1	8.111	450	1.541	1
645	1.531	4.042	0.361	0.954	0.05	0	0.236	1	4.235	450	2.64	1
646	2.576	5.634	1.337	2.924	0.05	0	0.519	1	1.928	450	2.187	1
647	4.837	9.606	0.605	1.201	0.05	0	0.125	1	7.97	450	1.986	1
648	2.123	6.314	0.376	1.118	0.05	0	0.177	1	5.659	450	2.974	1
649	1.095	2.113	0.612	1.181	0.05	0	0.559	1	1.789	450	1.93	1
650	2.436	6.694	0.857	2.356	0.05	0	0.352	1	2.841	450	2.748	1
651	3.682	7.309	1.731	3.435	0.05	0	0.47	1	2.128	450	1.985	1
652	3.49	5.361	0.625	0.96	0.05	0	0.179	1	5.6	450	1.536	1
653	1.435	3.222	0.151	0.338	0.05	0	0.105	1	9.489	450	2.245	1
654	2.48	4.342	0.434	0.76	0.05	0	0.175	1	5.705	450	1.751	1
655	4.981	8.039	0.508	0.82	0.05	0	0.102	1	9.829	450	1.614	1
656	2.948	8.708	1.701	5.025	0.05	0	0.577	1	1.733	450	2.954	1
657	2.86	8.365	0.572	1.673	0.05	0	0.2	1	4.998	450	2.925	1
658	2.421	6.617	0.254	0.695	0.05	0	0.105	1	9.5	450	2.733	1
659	4.083	11.073	2.572	6.976	0.05	0	0.63	1	1.588	450	2.712	1
