index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
1539	3.927	8.427	1.665	3.573	0.005	0	0.424	1	2.358	468	2.146	1
1540	4.693	10.724	1.887	4.311	0.005	0	0.402	1	2.485	490	2.285	1
1541	4.672	8.386	0.869	1.56	0.005	0	0.186	1	5.37	468	1.795	1
1542	2.152	4.78	0.288	0.641	0.005	0	0.134	1	7.442	499	2.221	1
1543	3.254	9.424	0.43	1.244	0.005	0	0.132	1	7.553	484	2.896	1
1544	2.923	5.063	0.4	0.694	0.005	0	0.137	1	7.313	475	1.732	1
1545	3.219	8.505	0.567	1.497	0.005	0	0.176	1	5.695	472	2.642	1
1546	1.105	3.035	0.112	0.307	0.005	0	0.101	1	9.895	457	2.747	1
1547	3.052	8.567	0.705	1.979	0.005	0	0.231	1	4.321	485	2.807	1
1548	2.244	5.226	0.249	0.58	0.005	0	0.111	1	9.042	474	2.329	1
1549	3.002	6.679	0.351	0.781	0.005	0	0.117	1	8.562	499	2.225	1
1550	4.182	11.17	0.447	1.195	0.005	0	0.107	1	9.376	495	2.671	1
1551	2.493	6.928	0.494	1.372	0.005	0	0.198	1	5.059	481	2.779	1
1552	4.984	12.674	1.809	4.601	0.005	0	0.363	1	2.756	468	2.543	1
1553	3.168	8.959	1.166	3.297	0.005	0	0.368	1	2.715	451	2.828	1
1554	1.321	2.061	0.269	0.42	0.005	0	0.204	1	4.899	495	1.56	1
1555	1.078	2.134	0.225	0.446	0.005	0	0.209	1	4.786	450	1.98	1
1556	2.854	6.464	0.374	0.847	0.005	0	0.131	1	7.64	484	2.265	1
1557	1.561	2.752	0.425	0.749	0.005	0	0.272	1	3.67	493	1.763	1
1558	4.588	9.277	0.601	1.215	0.005	0	0.131	1	7.624	475	2.022	1
1559	1.32	2.075	0.418	0.658	0.005	0	0.317	1	3.158	476	1.572	1
1560	2.412	4.626	0.54	1.036	0.005	0	0.224	1	4.473	488	1.918	1
1561	2.404	3.7	0.315	0.485	0.005	0	0.131	1	7.646	497	1.539	1
1562	3.525	9.447	1.815	4.865	0.005	0	0.515	1	1.943	451	2.68	1
1563	4.376	13.04	2.993	8.919	0.005	0	0.684	1	1.462	475	2.98	1
1564	2.782	7.653	2.69	7.4	0.005	0	0.967	1	1.034	458	2.751	1
1565	3.855	8.261	0.894	1.917	0.005	0	0.232	1	4.306	479	2.143	1
1566	4.648	12.898	0.804	2.231	0.005	0	0.173	1	5.771	462	2.775	1
1567	2.464	4.746	0.33	0.636	0.005	0	0.134	1	7.453	487	1.926	1
1568	3.38	6.04	0.757	1.353	0.005	0	0.224	1	4.463	486	1.787	1
1569	1.655	3.192	0.313	0.603	0.005	0	0.189	1	5.282	491	1.929	1
1570	2.114	4.207	0.928	1.847	0.005	0	0.439	1	2.279	460	1.99	1
1571	4.3	10.935	1.264	3.215	0.005	0	0.294	1	3.398	470	2.543	1
1572	4.521	13.558	3.386	10.155	0.005	0	0.749	1	1.335	465	2.999	1
1573	4.557	12.627	0.715	1.982	0.005	0	0.157	1	6.377	461	2.771	1
1574	2.613	7.246	2.119	5.877	0.005	0	0.811	1	1.233	463	2.773	1
1575	3.839	10.715	0.534	1.489	0.005	0	0.139	1	7.206	476	2.791	1
1576	4.968	9.986	0.72	1.448	0.005	0	0.145	1	6.886	477	2.01	1
1577	2.388	5.975	0.501	1.255	0.005	0	0.21	1	4.768	490	2.502	1
1578	4.397	8.886	0.501	1.013	0.005	0	0.114	1	8.76	491	2.021	1
1579	2.118	3.251	0.551	0.845	0.005	0	0.26	1	3.849	492	1.535	1
1580	4.957	8.893	0.58	1.04	0.005	0	0.117	1	8.583	474	1.794	1
1581	2.789	7.299	0.973	2.547	0.005	0	0.349	1	2.866	476	2.617	1
1582	4.094	8.254	0.725	1.461	0.005	0	0.177	1	5.642	459	2.016	1
1583	3.34	9.743	0.404	1.179	0.005	0	0.121	1	8.264	459	2.917	1
1584	1.193	2.261	0.58	1.099	0.005	0	0.486	1	2.056	499	1.895	1
1585	4.252	6.489	2.288	3.491	0.005	0	0.538	1	1.86	479	1.526	1
1586	2.917	7.182	0.443	1.092	0.005	0	0.152	1	6.561	490	2.462	1
1587	2.216	4.064	1.374	2.52	0.005	0	0.62	1	1.613	483	1.834	1
1588	3.941	6.861	1.478	2.573	0.005	0	0.375	1	2.669	469	1.741	1
1589	3.436	6.673	1.618	3.143	0.005	0	0.471	1	2.122	462	1.942	1
1590	1.56	2.527	0.183	0.296	0.005	0	0.117	1	8.548	479	1.62	1
1591	2.756	4.495	0.292	0.476	0.005	0	0.106	1	9.436	473	1.631	1
1592	3.789	10.499	0.591	1.638	0.005	0	0.156	1	6.411	492	2.771	1
1593	3.76	10.599	0.925	2.607	0.005	0	0.246	1	4.065	495	2.819	1
1594	2.033	4.692	0.38	0.877	0.005	0	0.187	1	5.356	478	2.308	1
1595	4.761	10.755	1.271	2.872	0.005	0	0.267	1	3.74	468	2.259	1
1596	2.693	4.829	0.277	0.497	0.005	0	0.103	1	9.696	498	1.793	1
1597	4.43	13.286	0.492	1.475	0.005	0	0.111	1	9.012	467	2.999	1
1598	3.702	9.262	0.633	1.584	0.005	0	0.171	1	5.859	450	2.502	1
1599	1.368	2.67	0.205	0.4	0.005	0	0.15	1	6.67	469	1.952	1
1600	4.134	7.966	1.191	2.294	0.005	0	0.288	1	3.469	497	1.927	1
1601	1.395	3.012	0.215	0.464	0.005	0	0.154	1	6.493	481	2.159	1
1602	2.622	7.069	1.314	3.542	0.005	0	0.501	1	1.997	488	2.696	1
1603	1.581	3.355	0.604	1.282	0.005	0	0.382	1	2.621	487	2.122	1
1604	2.179	3.97	0.246	0.449	0.005	0	0.113	1	8.818	477	1.822	1
1605	4.161	10.594	0.649	1.653	0.005	0	0.156	1	6.429	472	2.546	1
1606	3.985	10.413	0.578	1.51	0.005	0	0.145	1	6.888	481	2.613	1
1607	4.81	10.029	1.414	2.949	0.005	0	0.294	1	3.401	469	2.085	1
1608	1.798	2.925	0.279	0.453	0.005	0	0.155	1	6.434	450	1.627	1
1609	2.024	4.182	0.289	0.598	0.005	0	0.143	1	7.015	484	2.066	1
1610	4.957	9.622	1.606	3.118	0.005	0	0.324	1	3.088	493	1.941	1
1611	1.708	3.619	0.237	0.503	0.005	0	0.139	1	7.204	499	2.119	1
1612	2.25	5.085	0.263	0.595	0.005	0	0.117	1	8.56	469	2.26	1
1613	1.99	5.743	0.744	2.148	0.005	0	0.374	1	2.672	493	2.886	1
1614	3.472	5.586	1.014	1.631	0.005	0	0.292	1	3.428	462	1.609	1
1615	3.677	7.942	0.427	0.921	0.005	0	0.116	1	8.602	463	2.16	1
1616	3.821	9.659	0.527	1.333	0.005	0	0.138	1	7.232	463	2.528	1
1617	1.061	1.879	0.341	0.603	0.005	0	0.321	1	3.118	493	1.771	1
1618	3.871	5.814	3.619	5.436	0.005	0	0.935	1	1.07	453	1.502	1
1619	2.038	3.748	0.234	0.431	0.005	0	0.115	1	8.674	472	1.839	1
1620	4.397	7.928	0.475	0.856	0.005	0	0.108	1	9.278	470	1.803	1
1621	3.965	10.824	2.609	7.122	0.005	0	0.658	1	1.519	461	2.73	1
1622	3.917	9.604	0.588	1.441	0.005	0	0.15	1	6.667	461	2.452	1
1623	2.725	5.376	1.763	3.478	0.005	0	0.647	1	1.546	456	1.973	1
1624	4.466	9.839	0.817	1.801	0.005	0	0.183	1	5.47	472	2.203	1
1625	2.558	7.237	0.517	1.462	0.005	0	0.202	1	4.951	474	2.829	1
1626	3.964	7.242	1.272	2.325	0.005	0	0.321	1	3.112	480	1.827	1
1627	1.638	2.704	0.303	0.5	0.005	0	0.185	1	5.413	456	1.651	1
1628	2.288	5.935	0.231	0.599	0.005	0	0.101	1	9.905	483	2.594	1
1629	4.743	9.135	1.836	3.535	0.005	0	0.387	1	2.582	462	1.926	1
1630	1.365	3.948	0.139	0.403	0.005	0	0.102	1	9.85	497	2.892	1
1631	3.312	8.161	0.384	0.947	0.005	0	0.116	1	8.594	451	2.464	1
1632	4.192	11.138	2.398	6.371	0.005	0	0.572	1	1.749	453	2.657	1
1633	3.125	5.1	1.088	1.775	0.005	0	0.348	1	2.875	472	1.632	1
1634	3.701	10.977	0.625	1.855	0.005	0	0.169	1	5.92	494	2.966	1
1635	4.444	7.666	0.707	1.219	0.005	0	0.159	1	6.294	454	1.725	1
1636	3.468	6.194	0.399	0.712	0.005	0	0.115	1	8.713	466	1.786	1
1637	3.648	7.723	0.412	0.873	0.005	0	0.113	1	8.837	489	2.117	1
1638	2.654	4.085	0.775	1.193	0.005	0	0.292	1	3.426	490	1.539	1
1639	3.114	8.722	0.38	1.064	0.005	0	0.122	1	8.2	455	2.801	1
1640	4.886	8.106	1.114	1.848	0.005	0	0.228	1	4.38	451	1.659	1
1641	2.126	4.165	0.323	0.633	0.005	0	0.152	1	6.564	485	1.959	1
1642	4.544	10.719	0.513	1.211	0.005	0	0.113	1	8.847	471	2.359	1
1643	3.553	9.408	0.59	1.562	0.005	0	0.166	1	6.018	481	2.648	1
1644	2.731	4.965	0.369	0.67	0.005	0	0.135	1	7.413	493	1.818	1
1645	3.254	6.768	0.905	1.882	0.005	0	0.278	1	3.596	459	2.08	1
1646	4.73	12.691	0.492	1.32	0.005	0	0.104	1	9.581	498	2.683	1
1647	4.934	13.095	0.967	2.567	0.005	0	0.196	1	5.091	467	2.654	1
1648	1.405	3.956	0.573	1.614	0.005	0	0.408	1	2.45	471	2.816	1
1649	3.211	6.544	1.772	3.612	0.005	0	0.552	1	1.811	486	2.038	1
1650	1.39	2.726	0.172	0.338	0.005	0	0.124	1	8.064	462	1.961	1
1651	4.064	12.001	1.162	3.432	0.005	0	0.286	1	3.5	481	2.953	1
1652	1.474	2.382	0.153	0.248	0.005	0	0.104	1	9.57	487	1.616	1
1653	4.309	11.216	1.357	3.533	0.005	0	0.315	1	3.173	454	2.603	1
1654	3.411	5.857	0.529	0.908	0.005	0	0.155	1	6.451	464	1.717	1
1655	3.809	7.854	0.415	0.856	0.005	0	0.109	1	9.155	482	2.062	1
1656	3.87	10.372	0.759	2.033	0.005	0	0.196	1	5.104	472	2.68	1
1657	4.985	14.187	1.002	2.852	0.005	0	0.201	1	4.964	472	2.846	1
1658	4.618	12.016	0.508	1.322	0.005	0	0.11	1	9.123	478	2.602	1
1659	2.432	5.183	0.409	0.871	0.005	0	0.168	1	5.97	465	2.131	1
1660	4.269	7.59	0.551	0.979	0.005	0	0.129	1	7.749	450	1.778	1
1661	1.565	3.352	0.336	0.721	0.005	0	0.215	1	4.644	453	2.142	1
1662	2.072	5.145	0.211	0.525	0.005	0	0.102	1	9.801	488	2.483	1
1663	2.943	7.949	1.566	4.229	0.005	0	0.532	1	1.878	492	2.701	1
1664	3.517	6.735	0.482	0.923	0.005	0	0.137	1	7.28	482	1.915	1
1665	3.567	5.422	1.074	1.632	0.005	0	0.301	1	3.32	497	1.52	1
1666	3.795	7.514	0.713	1.413	0.005	0	0.188	1	5.31	469	1.98	1
1667	2.433	5.878	0.389	0.94	0.005	0	0.16	1	6.265	472	2.416	1
1668	3.56	5.621	0.733	1.158	0.005	0	0.206	1	4.865	492	1.579	1
1669	4.196	8.358	1.057	2.106	0.005	0	0.252	1	3.969	454	1.992	1
1670	2.928	5.405	0.501	0.924	0.005	0	0.171	1	5.845	475	1.846	1
1671	4.776	14.261	3.095	9.241	0.005	0	0.648	1	1.544	498	2.986	1
1672	1.096	2.955	0.146	0.393	0.005	0	0.133	1	7.543	482	2.696	1
1673	4.531	7.327	0.856	1.385	0.005	0	0.189	1	5.285	451	1.617	1
1674	2.156	4.258	0.332	0.656	0.005	0	0.154	1	6.491	490	1.975	1
1675	4.287	11.078	1.972	5.096	0.005	0	0.46	1	2.175	497	2.584	1
1676	2.675	5.026	0.273	0.513	0.005	0	0.102	1	9.761	456	1.879	1
1677	3.572	10.012	0.404	1.131	0.005	0	0.113	1	8.866	490	2.803	1
1678	2.23	3.503	0.355	0.557	0.005	0	0.159	1	6.284	475	1.571	1
1679	2.161	3.89	0.236	0.424	0.005	0	0.109	1	9.192	491	1.8	1
1680	2.856	4.504	0.317	0.5	0.005	0	0.111	1	8.983	486	1.577	1
1681	1.062	2.761	0.12	0.312	0.005	0	0.113	1	8.871	489	2.6	1
1682	2.192	6.576	0.246	0.737	0.005	0	0.112	1	8.915	465	3.0	1
1683	4.185	12.162	2.578	7.492	0.005	0	0.616	1	1.623	474	2.906	1
1684	2.015	4.155	0.278	0.573	0.005	0	0.138	1	7.238	452	2.062	1
1685	1.932	5.705	0.226	0.667	0.005	0	0.117	1	8.57	462	2.953	1
1686	2.802	8.168	0.67	1.952	0.005	0	0.239	1	4.184	451	2.915	1
1687	3.029	4.94	2.832	4.619	0.005	0	0.935	1	1.069	470	1.631	1
1688	1.108	2.795	0.261	0.66	0.005	0	0.236	1	4.233	484	2.523	1
1689	1.024	1.755	0.121	0.207	0.005	0	0.118	1	8.492	495	1.714	1
1690	2.066	5.615	0.357	0.971	0.005	0	0.173	1	5.768	456	2.718	1
1691	3.238	7.535	0.962	2.238	0.005	0	0.297	1	3.368	472	2.327	1
1692	1.467	3.861	0.424	1.116	0.005	0	0.289	1	3.463	450	2.632	1
1693	2.793	4.659	1.073	1.789	0.005	0	0.384	1	2.603	457	1.668	1
1694	3.191	5.852	0.485	0.89	0.005	0	0.152	1	6.585	479	1.834	1
1695	4.7	12.333	3.008	7.893	0.005	0	0.64	1	1.562	466	2.624	1
1696	2.806	7.186	0.443	1.135	0.005	0	0.158	1	6.329	487	2.561	1
1697	3.901	10.01	1.947	4.995	0.005	0	0.499	1	2.005	470	2.566	1
1698	4.682	8.816	0.67	1.261	0.005	0	0.143	1	6.989	463	1.883	1
1699	1.582	3.832	0.595	1.441	0.005	0	0.376	1	2.663	452	2.422	1
1700	4.604	8.402	0.7	1.277	0.005	0	0.152	1	6.588	451	1.825	1
1701	2.052	5.181	0.345	0.87	0.005	0	0.168	1	5.964	469	2.525	1
1702	3.316	8.486	0.56	1.434	0.005	0	0.169	1	5.913	463	2.559	1
1703	4.311	8.191	1.44	2.736	0.005	0	0.334	1	2.993	454	1.9	1
1704	2.903	6.053	0.322	0.672	0.005	0	0.111	1	9.017	492	2.085	1
1705	3.678	6.025	0.566	0.928	0.005	0	0.154	1	6.485	459	1.638	1
1706	2.932	7.412	0.431	1.09	0.005	0	0.147	1	6.797	471	2.528	1
1707	1.906	3.046	0.21	0.335	0.005	0	0.11	1	9.101	458	1.598	1
1708	2.7	5.011	1.466	2.721	0.005	0	0.543	1	1.841	483	1.856	1
1709	1.661	4.769	0.183	0.525	0.005	0	0.11	1	9.068	494	2.871	1
1710	3.829	10.645	0.456	1.267	0.005	0	0.119	1	8.423	491	2.78	1
1711	1.04	2.865	0.43	1.183	0.005	0	0.413	1	2.423	456	2.755	1
1712	4.015	7.175	2.843	5.08	0.005	0	0.708	1	1.413	497	1.787	1
1713	2.599	7.251	0.359	1.001	0.005	0	0.138	1	7.225	499	2.79	1
1714	4.735	12.988	2.618	7.182	0.005	0	0.553	1	1.808	487	2.743	1
1715	4.251	11.741	2.563	7.08	0.005	0	0.603	1	1.658	478	2.762	1
1716	1.615	3.92	0.47	1.141	0.005	0	0.291	1	3.439	496	2.427	1
1717	3.885	9.165	0.544	1.283	0.005	0	0.14	1	7.151	498	2.359	1
1718	1.917	4.886	0.573	1.461	0.005	0	0.299	1	3.347	497	2.549	1
1719	4.686	8.191	1.425	2.49	0.005	0	0.304	1	3.293	494	1.748	1
1720	4.21	11.885	2.16	6.097	0.005	0	0.513	1	1.949	489	2.823	1
1721	1.961	3.034	0.743	1.15	0.005	0	0.379	1	2.638	485	1.547	1
1722	1.616	3.027	0.499	0.935	0.005	0	0.309	1	3.233	499	1.873	1
1723	4.728	8.7	0.534	0.983	0.005	0	0.113	1	8.864	456	1.84	1
1724	1.53	2.792	1.331	2.429	0.005	0	0.87	1	1.149	458	1.825	1
1725	3.175	8.055	0.416	1.055	0.005	0	0.131	1	7.639	457	2.537	1
1726	4.521	12.645	2.188	6.12	0.005	0	0.484	1	2.067	483	2.797	1
1727	4.394	9.28	0.808	1.708	0.005	0	0.184	1	5.424	499	2.112	1
1728	3.06	7.837	1.065	2.727	0.005	0	0.348	1	2.874	487	2.561	1
1729	1.708	2.695	0.184	0.291	0.005	0	0.108	1	9.238	477	1.578	1
1730	3.869	7.045	0.894	1.627	0.005	0	0.231	1	4.333	492	1.821	1
1731	1.571	3.915	0.174	0.435	0.005	0	0.111	1	9.009	489	2.492	1
1732	4.212	10.812	2.662	6.833	0.005	0	0.632	1	1.583	470	2.567	1
1733	1.876	3.107	0.263	0.435	0.005	0	0.14	1	7.125	474	1.656	1
1734	1.135	1.764	0.304	0.473	0.005	0	0.268	1	3.731	471	1.554	1
1735	3.909	8.873	1.075	2.44	0.005	0	0.275	1	3.637	458	2.27	1
1736	1.999	3.908	0.214	0.418	0.005	0	0.107	1	9.324	455	1.955	1
1737	1.192	2.796	0.294	0.691	0.005	0	0.247	1	4.049	474	2.346	1
1738	1.692	4.929	0.374	1.089	0.005	0	0.221	1	4.519	451	2.913	1
1739	2.795	4.45	0.696	1.108	0.005	0	0.249	1	4.014	464	1.592	1
1740	4.634	12.609	0.695	1.891	0.005	0	0.15	1	6.667	498	2.721	1
1741	2.183	5.377	0.899	2.215	0.005	0	0.412	1	2.426	471	2.463	1
1742	2.93	4.624	0.343	0.541	0.005	0	0.117	1	8.567	472	1.578	1
1743	3.632	8.949	1.471	3.624	0.005	0	0.405	1	2.47	476	2.464	1
1744	2.181	4.641	1.415	3.012	0.005	0	0.649	1	1.542	485	2.128	1
1745	3.117	8.382	0.352	0.947	0.005	0	0.113	1	8.815	469	2.689	1
1746	2.688	4.266	0.425	0.674	0.005	0	0.158	1	6.315	459	1.587	1
1747	3.645	9.091	0.379	0.945	0.005	0	0.104	1	9.576	492	2.494	1
1748	4.348	9.922	0.665	1.518	0.005	0	0.153	1	6.537	457	2.282	1
1749	4.144	9.68	0.452	1.055	0.005	0	0.109	1	9.159	469	2.336	1
1750	4.925	12.958	1.487	3.913	0.005	0	0.302	1	3.309	463	2.631	1
1751	1.009	2.641	0.142	0.372	0.005	0	0.141	1	7.114	489	2.617	1
1752	4.446	8.461	0.854	1.625	0.005	0	0.192	1	5.204	461	1.903	1
1753	3.749	8.956	0.795	1.899	0.005	0	0.212	1	4.72	466	2.389	1
1754	4.604	11.823	0.557	1.431	0.005	0	0.121	1	8.297	467	2.568	1
1755	2.472	4.257	0.284	0.49	0.005	0	0.115	1	8.661	453	1.722	1
1756	3.628	10.652	0.798	2.343	0.005	0	0.22	1	4.538	494	2.936	1
1757	3.636	7.137	0.491	0.963	0.005	0	0.135	1	7.421	467	1.963	1
1758	4.91	9.918	0.633	1.279	0.005	0	0.129	1	7.773	457	2.02	1
1759	2.061	5.666	0.21	0.578	0.005	0	0.102	1	9.843	450	2.749	1
1760	4.066	8.12	0.525	1.047	0.005	0	0.129	1	7.764	450	1.997	1
1761	2.521	4.366	0.333	0.576	0.005	0	0.132	1	7.553	460	1.732	1
1762	4.717	12.406	1.245	3.275	0.005	0	0.264	1	3.791	467	2.63	1
1763	3.181	5.592	0.786	1.381	0.005	0	0.247	1	4.047	459	1.758	1
1764	3.24	8.78	0.496	1.343	0.005	0	0.153	1	6.541	478	2.71	1
1765	4.47	10.031	0.778	1.745	0.005	0	0.174	1	5.741	476	2.244	1
1766	2.61	7.535	0.624	1.801	0.005	0	0.239	1	4.191	477	2.887	1
1767	1.306	3.729	0.569	1.626	0.005	0	0.436	1	2.296	453	2.855	1
1768	4.158	9.497	1.792	4.093	0.005	0	0.431	1	2.319	455	2.284	1
1769	4.216	9.882	0.438	1.028	0.005	0	0.104	1	9.656	457	2.344	1
1770	1.428	3.933	0.16	0.44	0.005	0	0.112	1	8.923	498	2.754	1
1771	2.345	6.001	1.71	4.375	0.005	0	0.729	1	1.371	452	2.559	1
1772	4.774	11.658	2.998	7.321	0.005	0	0.628	1	1.592	493	2.442	1
1773	3.477	7.576	0.907	1.977	0.005	0	0.261	1	3.826	493	2.179	1
1774	1.049	1.943	0.279	0.517	0.005	0	0.266	1	3.755	475	1.852	1
1775	2.771	4.572	1.078	1.779	0.005	0	0.389	1	2.572	473	1.65	1
1776	3.562	8.082	1.083	2.457	0.005	0	0.304	1	3.292	494	2.269	1
1777	1.853	3.044	0.233	0.384	0.005	0	0.126	1	7.911	462	1.643	1
1778	4.095	6.663	2.445	3.978	0.005	0	0.597	1	1.676	460	1.627	1
1779	4.46	6.98	1.423	2.227	0.005	0	0.319	1	3.138	493	1.565	1
1780	3.516	9.989	0.422	1.199	0.005	0	0.12	1	8.362	483	2.841	1
1781	1.315	3.866	0.199	0.584	0.005	0	0.151	1	6.611	456	2.94	1
1782	2.198	3.787	0.622	1.072	0.005	0	0.283	1	3.529	455	1.723	1
1783	3.732	7.206	0.758	1.463	0.005	0	0.203	1	4.916	464	1.931	1
1784	4.7	8.704	0.653	1.21	0.005	0	0.139	1	7.192	472	1.852	1
1785	1.844	3.898	1.276	2.697	0.005	0	0.692	1	1.446	495	2.114	1
1786	3.784	6.849	0.473	0.856	0.005	0	0.125	1	7.983	482	1.81	1
1787	4.463	12.197	0.844	2.305	0.005	0	0.189	1	5.29	490	2.733	1
1788	1.153	2.022	0.143	0.251	0.005	0	0.124	1	8.087	486	1.754	1
1789	4.23	9.877	2.555	5.966	0.005	0	0.604	1	1.655	487	2.335	1
1790	4.679	12.937	1.53	4.23	0.005	0	0.327	1	3.055	467	2.765	1
1791	2.648	5.939	0.89	1.996	0.005	0	0.336	1	2.979	462	2.243	1
1792	2.645	6.255	0.341	0.807	0.005	0	0.129	1	7.775	494	2.365	1
1793	2.445	6.276	0.249	0.64	0.005	0	0.102	1	9.802	495	2.567	1
1794	2.166	3.377	0.349	0.544	0.005	0	0.161	1	6.216	491	1.559	1
1795	3.659	8.258	0.571	1.288	0.005	0	0.156	1	6.412	499	2.257	1
1796	3.167	8.117	0.475	1.218	0.005	0	0.15	1	6.669	487	2.563	1
1797	1.21	2.612	0.137	0.295	0.005	0	0.113	1	8.837	464	2.159	1
1798	1.453	3.643	1.093	2.74	0.005	0	0.752	1	1.33	490	2.507	1
1799	2.208	5.758	0.227	0.593	0.005	0	0.103	1	9.683	464	2.608	1
1800	2.588	4.255	0.313	0.515	0.005	0	0.121	1	8.241	460	1.644	1
1801	4.176	11.91	1.658	4.728	0.005	0	0.397	1	2.518	460	2.852	1
1802	2.262	6.772	0.511	1.53	0.005	0	0.226	1	4.42	469	2.994	1
1803	2.183	6.261	0.26	0.745	0.005	0	0.119	1	8.418	461	2.868	1
1804	2.978	6.019	0.53	1.071	0.005	0	0.178	1	5.629	487	2.021	1
1805	1.513	3.613	0.182	0.434	0.005	0	0.12	1	8.324	474	2.388	1
1806	1.941	3.865	0.825	1.643	0.005	0	0.425	1	2.351	475	1.991	1
1807	2.203	3.921	0.269	0.478	0.005	0	0.122	1	8.167	468	1.78	1
1808	1.896	3.515	0.262	0.485	0.005	0	0.138	1	7.25	476	1.854	1
1809	1.685	4.511	0.435	1.164	0.005	0	0.258	1	3.882	459	2.677	1
1810	2.887	7.347	0.294	0.749	0.005	0	0.102	1	9.786	492	2.545	1
1811	4.446	8.705	1.552	3.038	0.005	0	0.349	1	2.862	453	1.958	1
1812	3.358	6.86	0.366	0.748	0.005	0	0.109	1	9.134	456	2.043	1
1813	2.311	5.258	0.485	1.104	0.005	0	0.21	1	4.764	460	2.275	1
1814	1.485	3.862	0.478	1.244	0.005	0	0.322	1	3.103	493	2.601	1
1815	4.533	8.341	1.636	3.011	0.005	0	0.361	1	2.773	477	1.84	1
1816	1.854	3.804	0.189	0.388	0.005	0	0.102	1	9.839	498	2.052	1
1817	4.428	11.562	1.324	3.457	0.005	0	0.299	1	3.35	480	2.611	1
1818	3.364	7.061	0.431	0.904	0.005	0	0.128	1	7.838	468	2.099	1
1819	4.307	9.574	3.166	7.037	0.005	0	0.735	1	1.361	458	2.223	1
1820	2.287	3.783	0.249	0.412	0.005	0	0.109	1	9.164	496	1.654	1
1821	1.11	3.256	0.113	0.332	0.005	0	0.102	1	9.818	480	2.933	1
1822	4.498	12.99	0.679	1.961	0.005	0	0.151	1	6.627	462	2.888	1
1823	2.526	5.689	0.44	0.99	0.005	0	0.174	1	5.748	492	2.252	1
1824	4.813	9.063	2.392	4.504	0.005	0	0.497	1	2.013	454	1.883	1
1825	1.893	3.583	0.254	0.48	0.005	0	0.134	1	7.483	475	1.893	1
1826	3.257	8.566	0.752	1.979	0.005	0	0.231	1	4.324	453	2.63	1
1827	2.644	4.82	0.323	0.588	0.005	0	0.122	1	8.199	456	1.823	1
1828	4.016	6.402	0.518	0.826	0.005	0	0.129	1	7.763	451	1.594	1
1829	3.213	5.793	0.864	1.558	0.005	0	0.269	1	3.712	496	1.803	1
1830	4.416	12.488	0.477	1.349	0.005	0	0.108	1	9.298	494	2.828	1
1831	1.69	4.058	0.326	0.783	0.005	0	0.193	1	5.169	489	2.401	1
1832	2.206	4.637	0.476	1.002	0.005	0	0.216	1	4.622	491	2.102	1
1833	2.628	7.146	1.564	4.252	0.005	0	0.595	1	1.682	452	2.719	1
1834	2.844	6.291	0.296	0.654	0.005	0	0.104	1	9.642	488	2.212	1
1835	2.103	3.197	0.652	0.991	0.005	0	0.31	1	3.222	450	1.52	1
1836	1.113	2.537	0.157	0.358	0.005	0	0.141	1	7.109	499	2.279	1
1837	1.246	1.928	0.971	1.502	0.005	0	0.779	1	1.284	463	1.547	1
1838	3.117	5.757	0.321	0.593	0.005	0	0.103	1	9.753	499	1.847	1
1839	3.546	8.56	0.578	1.395	0.005	0	0.163	1	6.119	451	2.414	1
1840	1.627	3.967	0.285	0.694	0.005	0	0.175	1	5.722	455	2.438	1
1841	3.469	8.707	0.444	1.114	0.005	0	0.128	1	7.806	479	2.51	1
1842	1.399	3.362	0.933	2.242	0.005	0	0.667	1	1.5	465	2.403	1
1843	2.614	7.288	0.282	0.787	0.005	0	0.108	1	9.254	467	2.788	1
1844	2.873	6.16	0.307	0.659	0.005	0	0.107	1	9.309	460	2.144	1
1845	3.578	6.605	1.36	2.51	0.005	0	0.38	1	2.632	482	1.846	1
1846	3.174	6.316	0.375	0.745	0.005	0	0.118	1	8.451	476	1.99	1
1847	2.432	3.789	0.939	1.463	0.005	0	0.386	1	2.592	461	1.558	1
1848	1.753	2.817	0.333	0.535	0.005	0	0.19	1	5.258	458	1.607	1
1849	4.834	13.526	0.595	1.664	0.005	0	0.123	1	8.104	478	2.798	1
1850	2.96	5.449	0.314	0.578	0.005	0	0.106	1	9.466	458	1.841	1
1851	4.492	12.137	0.508	1.371	0.005	0	0.113	1	8.813	451	2.702	1
1852	1.422	3.805	0.65	1.739	0.005	0	0.457	1	2.19	473	2.676	1
1853	1.712	3.797	0.383	0.851	0.005	0	0.224	1	4.473	499	2.218	1
1854	2.5	4.87	1.467	2.859	0.005	0	0.587	1	1.704	477	1.948	1
1855	1.948	5.016	0.978	2.518	0.005	0	0.502	1	1.991	465	2.575	1
1856	4.411	10.983	0.618	1.538	0.005	0	0.14	1	7.12	482	2.49	1
1857	4.726	12.018	3.077	7.824	0.005	0	0.651	1	1.537	482	2.543	1
1858	4.325	7.024	0.567	0.92	0.005	0	0.131	1	7.662	488	1.624	1
1859	3.167	5.314	1.156	1.94	0.005	0	0.365	1	2.739	462	1.678	1
1860	3.22	7.573	1.426	3.355	0.005	0	0.443	1	2.255	465	2.352	1
1861	3.185	6.838	0.506	1.087	0.005	0	0.159	1	6.274	456	2.147	1
